,x,y,z,w,freq,S11,S22
20,0.0,0.0,0.0,0.0,(0.9312973002956909+0.17051959638777392j),(0.7693810532803752+0.6337351615839668j),(850090000+0j)
21,0.0,0.0,0.0,0.0,(0.5229851190136893+0.17794534278523477j),(0.804375551720717+0.7797455332773905j),(892589500+0j)
22,0.0,0.0,0.0,0.0,(0.8978231049366447+0.41346217098657234j),(0.04404759822042148+0.19744762392953552j),(935089000+0j)
23,0.0,0.0,0.0,0.0,(0.7612009135690581+0.420583404305945j),(0.8459764425243417+0.7708359620189537j),(977588500+0j)
24,0.0,0.0,0.0,0.0,(0.3127213708285166+0.0948514268768832j),(0.04819444345700341+0.9705403033668516j),(1020088000+0j)
25,0.0,0.0,0.0,0.0,(0.9835138520652245+0.20816293124703222j),(0.23259479347284173+0.9234596115120395j),(1062587500+0j)
26,0.0,0.0,0.0,0.0,(0.954903461287967+0.25151367551774206j),(0.5327458118740944+0.7362961625691571j),(1105087000+0j)
27,0.0,0.0,0.0,0.0,(0.3618509285986591+0.24219892162140721j),(0.739360720638867+0.3557730559369584j),(1147586500+0j)
28,0.0,0.0,0.0,0.0,(0.43067957366956877+0.22146750571805507j),(0.11096428394535252+0.18087494433416074j),(1190086000+0j)
29,0.0,0.0,0.0,0.0,(0.797209658278134+0.30113374795642067j),(0.4107366799831269+0.3153489283483242j),(1232585500+0j)
30,0.0,0.0,0.0,0.0,(0.7782838370841868+0.8982721429610034j),(0.5896760495784724+0.7024676573487586j),(1275085000+0j)
31,0.0,0.0,0.0,0.0,(0.6070061309599882+0.23079627268188718j),(0.8513934270382226+0.7335372889633959j),(1317584500+0j)
32,0.0,0.0,0.0,0.0,(0.8489894176011399+0.8830833857415638j),(0.7089688881756125+0.2833940417330627j),(1360084000+0j)
33,0.0,0.0,0.0,0.0,(0.18829097458095712+0.9326800418457409j),(0.7141626001167911+0.29768877898570445j),(1402583500+0j)
34,0.0,0.0,0.0,0.0,(0.2848969384032196+0.29194412598888875j),(0.3827157545835347+0.08686562005317922j),(1445083000+0j)
35,0.0,0.0,0.0,0.0,(0.3792015578921414+0.8394355090714118j),(0.7067826212233723+0.7802747663060895j),(1487582500+0j)
36,0.0,0.0,0.0,0.0,(0.003354323825054184+0.04363974752657951j),(0.6744863006805731+0.18307014694770585j),(1530082000+0j)
37,0.0,0.0,0.0,0.0,(0.06317616610500931+0.449144628080529j),(0.5700771113626504+0.8199565982254442j),(1572581500+0j)
38,0.0,0.0,0.0,0.0,(0.06878420900521898+0.8431091643268613j),(0.6394806263193785+0.42079620193343925j),(1615081000+0j)
39,0.0,0.0,0.0,0.0,(0.024809232097139478+0.09892315645023897j),(0.11359489958393587+0.5959431624476688j),(1657580500+0j)
40,0.0,0.0,0.0,0.0,(0.7836361240553201+0.03487751486296464j),(0.10866415732443335+0.4632799258447615j),(1700080000+0j)
41,0.0,0.0,0.0,0.0,(0.48865566875720723+0.8769595572325075j),(0.6531390503526806+0.7792792385536622j),(1742579500+0j)
42,0.0,0.0,0.0,0.0,(0.4118301456225195+0.6063436978276309j),(0.6081099005949168+0.022772192646225098j),(1785079000+0j)
43,0.0,0.0,0.0,0.0,(0.12396341232239716+0.5506572713246289j),(0.03875360498070057+0.5091883572222808j),(1827578500+0j)
44,0.0,0.0,0.0,0.0,(0.4619090051806781+0.14369057141534902j),(0.7848403375318221+0.34976941519689486j),(1870078000+0j)
45,0.0,0.0,0.0,0.0,(0.35283223354586013+0.5211189249516203j),(0.16028655712561013+0.2950229409692341j),(1912577500+0j)
46,0.0,0.0,0.0,0.0,(0.8918977593937721+0.31872143810290166j),(0.9020798360737792+0.8190472802714819j),(1955077000+0j)
47,0.0,0.0,0.0,0.0,(0.1821195209681784+0.21148882953808723j),(0.6834320114020799+0.9413353026689788j),(1997576500+0j)
48,0.0,0.0,0.0,0.0,(0.9909874031870723+0.1392288402207451j),(0.7668081297757653+0.2425029165269792j),(2040076000+0j)
49,0.0,0.0,0.0,0.0,(0.3706861388430083+0.01784230020652766j),(0.4935594772799601+0.22791582638775987j),(2082575500+0j)
50,0.0,0.0,0.0,0.0,(0.8776495347249129+0.9355980452919791j),(0.9174922253735424+0.7139129240125932j),(2125075000+0j)
51,0.0,0.0,0.0,0.0,(0.20250050177808565+0.16077005547543166j),(0.19979577423216266+0.5219384508216085j),(2167574500+0j)
52,0.0,0.0,0.0,0.0,(0.09803460171055489+0.7362326940513882j),(0.16813166670959345+0.5963021163850885j),(2210074000+0j)
53,0.0,0.0,0.0,0.0,(0.526321181369729+0.40258804950214133j),(0.6778749922543942+0.09892921001634081j),(2252573500+0j)
54,0.0,0.0,0.0,0.0,(0.24986113489710493+0.21973517661893482j),(0.9357801009603244+0.09628573068888024j),(2295073000+0j)
55,0.0,0.0,0.0,0.0,(0.8572113120896756+0.6180876222804967j),(0.8750455020274889+0.2850627663770685j),(2337572500+0j)
56,0.0,0.0,0.0,0.0,(0.7689776245718325+0.6538438841885004j),(0.4162661752307011+0.780230839130021j),(2380072000+0j)
57,0.0,0.0,0.0,0.0,(0.6227992015864905+0.6745071495034048j),(0.578447555972693+0.3869111702160458j),(2422571500+0j)
58,0.0,0.0,0.0,0.0,(0.19786921258800794+0.8181054191398075j),(0.29319477051567244+0.20847681928739492j),(2465071000+0j)
59,0.0,0.0,0.0,0.0,(0.20035795353550534+0.4004069164408962j),(0.1407137790203753+0.30002220431532756j),(2507570500+0j)
60,0.0,0.0,0.0,0.0,(0.19234516595612872+0.9409984974866131j),(0.9652460903322855+0.30325976787035125j),(2550070000+0j)
61,0.0,0.0,0.0,0.0,(0.09843328065215562+0.36698062123756725j),(0.4805240376142328+0.4572864519583941j),(2592569500+0j)
62,0.0,0.0,0.0,0.0,(0.7770488027034197+0.6019079799365656j),(0.16570334488995464+0.8814895788987785j),(2635069000+0j)
63,0.0,0.0,0.0,0.0,(0.10020467145548262+0.862147248575352j),(0.377670980015685+0.9181712957189797j),(2677568500+0j)
64,0.0,0.0,0.0,0.0,(0.6439772894330421+0.9645989589400826j),(0.9579208805933104+0.0006425471077654565j),(2720068000+0j)
65,0.0,0.0,0.0,0.0,(0.3451490963899577+0.5194104411818371j),(0.521952986785542+0.2685859028029788j),(2762567500+0j)
66,0.0,0.0,0.0,0.0,(0.8366460529510221+0.3673475338368912j),(0.8867532690457121+0.4288516311858931j),(2805067000+0j)
67,0.0,0.0,0.0,0.0,(0.04466528059242192+0.2980965556655786j),(0.3251049773188226+0.7927326075604284j),(2847566500+0j)
68,0.0,0.0,0.0,0.0,(0.4005851897057635+0.15542316568065595j),(0.4406347814974597+0.2489608326802908j),(2890066000+0j)
69,0.0,0.0,0.0,0.0,(0.45247737624234685+0.5832044846851077j),(0.0024411350570440193+0.7906784367826347j),(2932565500+0j)
70,0.0,0.0,0.0,0.0,(0.6312199706238906+0.784888937938891j),(0.9773270313796111+0.8036494097751653j),(2975065000+0j)
71,0.0,0.0,0.0,0.0,(0.9046577144979958+0.3140963007723043j),(0.26558088173180094+0.1244316116518962j),(3017564500+0j)
72,0.0,0.0,0.0,0.0,(0.7056543639789495+0.672713378971903j),(0.8371093778740839+0.5694511357299319j),(3060064000+0j)
73,0.0,0.0,0.0,0.0,(0.41542031836961446+0.1504264280302443j),(0.8940148285935728+0.058359999060199175j),(3102563500+0j)
74,0.0,0.0,0.0,0.0,(0.5087724485676797+0.6990610823203725j),(0.4493097919460717+0.09833695540316378j),(3145063000+0j)
75,0.0,0.0,0.0,0.0,(0.27184731259023287+0.5982340039375165j),(0.4908530097087793+0.9935312425046937j),(3187562500+0j)
76,0.0,0.0,0.0,0.0,(0.22119414000158844+0.6650805402726931j),(0.8202976370201741+0.6124402752871828j),(3230062000+0j)
77,0.0,0.0,0.0,0.0,(0.9142678211331189+0.23979217400832653j),(0.8860149419132965+0.8646207738306195j),(3272561500+0j)
78,0.0,0.0,0.0,0.0,(0.669509456342275+0.975886423393249j),(0.6747959093737311+0.3627590237145215j),(3315061000+0j)
79,0.0,0.0,0.0,0.0,(0.9595697218552804+0.47965390121931284j),(0.17839508679814065+0.89894124739851j),(3357560500+0j)
80,0.0,0.0,0.0,0.0,(0.39034458767980207+0.08897169894074997j),(0.5357495060653396+0.06232867706546019j),(3400060000+0j)
81,0.0,0.0,0.0,0.0,(0.9765418868134255+0.8064079405068248j),(0.7184415373144294+0.43065928289472777j),(3442559500+0j)
82,0.0,0.0,0.0,0.0,(0.023432350364511634+0.5818191074043263j),(0.7640081048271196+0.9619246708175965j),(3485059000+0j)
83,0.0,0.0,0.0,0.0,(0.06143903238154813+0.647543654840583j),(0.775701604695758+0.7838001649189521j),(3527558500+0j)
84,0.0,0.0,0.0,0.0,(0.6216576816601436+0.42688429616794055j),(0.2071830107414422+0.008910595634241347j),(3570058000+0j)
85,0.0,0.0,0.0,0.0,(0.7705267038957521+0.09743161806902978j),(0.07311221554235536+0.5035448632869851j),(3612557500+0j)
86,0.0,0.0,0.0,0.0,(0.8741212681005391+0.45926683420458647j),(0.00633401612932738+0.6507928938911158j),(3655057000+0j)
87,0.0,0.0,0.0,0.0,(0.3162680248978096+0.6920342965613795j),(0.5332270589727133+0.5716625365349132j),(3697556500+0j)
88,0.0,0.0,0.0,0.0,(0.9777926642466426+0.024548677503432592j),(0.6460855846585278+0.580228723476075j),(3740056000+0j)
89,0.0,0.0,0.0,0.0,(0.19668222512191946+0.1251634671939258j),(0.5209296003287462+0.9249191715266425j),(3782555500+0j)
90,0.0,0.0,0.0,0.0,(0.5703069565349019+0.6764622274879072j),(0.3603172398011023+0.7351714479646503j),(3825055000+0j)
91,0.0,0.0,0.0,0.0,(0.6443580839164634+0.10341812120094784j),(0.4307521557445354+0.8592508098458564j),(3867554500+0j)
92,0.0,0.0,0.0,0.0,(0.11803139076928659+0.3329245157647329j),(0.20873287878574587+0.723670502860997j),(3910054000+0j)
93,0.0,0.0,0.0,0.0,(0.2907275152180604+0.8562380141319886j),(0.7956959358839718+0.6023767353893886j),(3952553500+0j)
94,0.0,0.0,0.0,0.0,(0.4210928178269532+0.749463021011788j),(0.9506695736667344+0.14162601143880715j),(3995053000+0j)
95,0.0,0.0,0.0,0.0,(0.50461394170478+0.4183878759612103j),(0.6963913768728272+0.8251706021677316j),(4037552500+0j)
96,0.0,0.0,0.0,0.0,(0.2022471436668466+0.2080834705652299j),(0.9214614549920639+0.9056565489766326j),(4080052000+0j)
97,0.0,0.0,0.0,0.0,(0.28345853481437344+0.8148577811456692j),(0.9216315216522637+0.9740165923619309j),(4122551500+0j)
98,0.0,0.0,0.0,0.0,(0.44546172892233427+0.45566357693882875j),(0.10840272492517633+0.8590081101189027j),(4165051000+0j)
99,0.0,0.0,0.0,0.0,(0.9519625875814103+0.7797157963105554j),(0.6818962984938078+0.47459030889866427j),(4207550500+0j)
100,0.0,0.0,0.0,0.0,(0.48194619317545595+0.2245931824117573j),(0.20538066705333935+0.743681362235704j),(4250050000+0j)
101,0.0,0.0,0.0,0.0,(0.6536937831612728+0.7014369925180846j),(0.9862635957347105+0.1609097159912426j),(4292549500+0j)
102,0.0,0.0,0.0,0.0,(0.4817082498537718+0.8304321627127572j),(0.749935794294375+0.46563756980170945j),(4335049000+0j)
103,0.0,0.0,0.0,0.0,(0.12465081003908574+0.3738724920842047j),(0.6781364357701797+0.21669438092928084j),(4377548500+0j)
104,0.0,0.0,0.0,0.0,(0.967400031728229+0.4548950672024037j),(0.12265052870079418+0.2880432749488694j),(4420048000+0j)
105,0.0,0.0,0.0,0.0,(0.7104484325024105+0.18091028554519417j),(0.5251035094338601+0.8217123018513186j),(4462547500+0j)
106,0.0,0.0,0.0,0.0,(0.3361385042807088+0.3924413594518138j),(0.879775866094702+0.31428983626897466j),(4505047000+0j)
107,0.0,0.0,0.0,0.0,(0.38520749037940194+0.42822115622035206j),(0.747518820927582+0.7441290034246267j),(4547546500+0j)
108,0.0,0.0,0.0,0.0,(0.6590197979478339+0.6380524699916732j),(0.04565836017460034+0.2785148694272047j),(4590046000+0j)
109,0.0,0.0,0.0,0.0,(0.8539687911869919+0.6922457243974534j),(0.881059045780763+0.9729504274568181j),(4632545500+0j)
110,0.0,0.0,0.0,0.0,(0.3995853393057911+0.8925762061352417j),(0.7312421536420326+0.33759789044726085j),(4675045000+0j)
111,0.0,0.0,0.0,0.0,(0.32161422978364695+0.8446413397852318j),(0.32164681491809977+0.21652248602932422j),(4717544500+0j)
112,0.0,0.0,0.0,0.0,(0.6425493306332284+0.894601383468368j),(0.03736334380775319+0.5095732319616905j),(4760044000+0j)
113,0.0,0.0,0.0,0.0,(0.9474731396834823+0.08636786584541911j),(0.648587672447944+0.504684850307658j),(4802543500+0j)
114,0.0,0.0,0.0,0.0,(0.6598591226833553+0.6266613071349127j),(0.9993607722235139+0.18846550741727064j),(4845043000+0j)
115,0.0,0.0,0.0,0.0,(0.3269227415748368+0.18585339243570986j),(0.34137183004068694+0.5440479609292498j),(4887542500+0j)
116,0.0,0.0,0.0,0.0,(0.6181692466837573+0.9704864586111118j),(0.25601079092756196+0.6051960709687345j),(4930042000+0j)
117,0.0,0.0,0.0,0.0,(0.2589070499693561+0.25931351499424693j),(0.6553005169449151+0.5435188122782106j),(4972541500+0j)
118,0.0,0.0,0.0,0.0,(0.14634006740940897+0.4827844512742918j),(0.31482558783121994+0.4495229420884539j),(5015041000+0j)
119,0.0,0.0,0.0,0.0,(0.5301841135950223+0.7681213127554972j),(0.37778850641704276+0.2533664810558338j),(5057540500+0j)
120,0.0,0.0,0.0,0.0,(0.11286643223662673+0.22041929452871645j),(0.03676886581332062+0.46701879598698426j),(5100040000+0j)
121,0.0,0.0,0.0,0.0,(0.7969470669608953+0.5647764514726249j),(0.12005958177578813+0.3310052617441225j),(5142539500+0j)
122,0.0,0.0,0.0,0.0,(0.6568231755929699+0.3255760472555601j),(0.22123290971885934+0.648603679054991j),(5185039000+0j)
123,0.0,0.0,0.0,0.0,(0.6963777000977219+0.33949673901299704j),(0.715455427140087+0.5400048340085484j),(5227538500+0j)
124,0.0,0.0,0.0,0.0,(0.8470249042151027+0.05269680577063429j),(0.7852578880339649+0.6708278392882737j),(5270038000+0j)
125,0.0,0.0,0.0,0.0,(0.21167414924389605+0.333736508959796j),(0.7394004609541798+0.43707768288811766j),(5312537500+0j)
126,0.0,0.0,0.0,0.0,(0.37702322126574694+0.28305918605918956j),(0.007557206069657263+0.8623106895072897j),(5355037000+0j)
127,0.0,0.0,0.0,0.0,(0.8294883151827578+0.5221457762567939j),(0.9827116338176404+0.018940785760881984j),(5397536500+0j)
128,0.0,0.0,0.0,0.0,(0.7882927459389051+0.15198775515048857j),(0.5716590505981187+0.28118175039297j),(5440036000+0j)
129,0.0,0.0,0.0,0.0,(0.8349268807883041+0.1675386733573283j),(0.5797169260815151+0.8660047498912454j),(5482535500+0j)
130,0.0,0.0,0.0,0.0,(0.016075230609398306+0.30744908251368186j),(0.5851933203930071+0.42020901623112294j),(5525035000+0j)
131,0.0,0.0,0.0,0.0,(0.033950190270637504+0.06904898166099716j),(0.07623837429968905+0.14703101799036722j),(5567534500+0j)
132,0.0,0.0,0.0,0.0,(0.17650405973520167+0.03884404320145374j),(0.8214137444817303+0.8967041167316435j),(5610034000+0j)
133,0.0,0.0,0.0,0.0,(0.4308303497086231+0.7415531555302309j),(0.8524433435069791+0.8216445712529381j),(5652533500+0j)
134,0.0,0.0,0.0,0.0,(0.24432587196101052+0.7657190541226436j),(0.9530920145595587+0.760205427411937j),(5695033000+0j)
135,0.0,0.0,0.0,0.0,(0.7781712347698645+0.560348304832189j),(0.28254518228593906+0.4950366895404762j),(5737532500+0j)
136,0.0,0.0,0.0,0.0,(0.14209908239787794+0.9837378029997156j),(0.470487509198519+0.1270535611937651j),(5780032000+0j)
137,0.0,0.0,0.0,0.0,(0.512153441303548+0.8086312179223988j),(0.2971659127430232+0.16519211442371784j),(5822531500+0j)
138,0.0,0.0,0.0,0.0,(0.47478741412562264+0.8424859021117507j),(0.25890333277682787+0.5155279960490756j),(5865031000+0j)
139,0.0,0.0,0.0,0.0,(0.5487957607984011+0.6929404438822793j),(0.3928378632808256+0.6000824125299538j),(5907530500+0j)
140,0.0,0.0,0.0,0.0,(0.6671437686475569+0.9104488690437873j),(0.20855701931726944+0.952205373319744j),(5950030000+0j)
141,0.0,0.0,0.0,0.0,(0.8050524579592762+0.2904269173561089j),(0.3974132080521158+0.705168153261288j),(5992529500+0j)
142,0.0,0.0,0.0,0.0,(0.3183244064965344+0.46514010434626807j),(0.5318301263486347+0.876322033979325j),(6035029000+0j)
143,0.0,0.0,0.0,0.0,(0.7247989880529352+0.8654620190651537j),(0.8911174600954799+0.5456150448248708j),(6077528500+0j)
144,0.0,0.0,0.0,0.0,(0.7484572824242351+0.7688013434872507j),(0.4450015241970956+0.44372611494063574j),(6120028000+0j)
145,0.0,0.0,0.0,0.0,(0.1914721720495478+0.7375061063739398j),(0.5035407906779263+0.8786088920882086j),(6162527500+0j)
146,0.0,0.0,0.0,0.0,(0.003920369131993784+0.027884875811395426j),(0.4867432832694203+0.31710820802160244j),(6205027000+0j)
147,0.0,0.0,0.0,0.0,(0.5599145062978419+0.757406980969912j),(0.7204149301665859+0.023997523402799925j),(6247526500+0j)
148,0.0,0.0,0.0,0.0,(0.3180505704812896+0.4592509229533621j),(0.04194336328712012+0.7457113129656201j),(6290026000+0j)
149,0.0,0.0,0.0,0.0,(0.4044413066396385+0.1543043586682208j),(0.9074462567468529+0.3635494097303158j),(6332525500+0j)
150,0.0,0.0,0.0,0.0,(0.5998458285580551+0.8466710349319743j),(0.37408855171966493+0.5739764457023117j),(6375025000+0j)
151,0.0,0.0,0.0,0.0,(0.2252968133456702+0.21017786160707397j),(0.6299867797288649+0.2422343778137238j),(6417524500+0j)
152,0.0,0.0,0.0,0.0,(0.20363798443461145+0.7035285873801865j),(0.5900319084100121+0.05177474295438722j),(6460024000+0j)
153,0.0,0.0,0.0,0.0,(0.029953662504882073+0.2599384513738492j),(0.6934577222840871+0.8653073463325448j),(6502523500+0j)
154,0.0,0.0,0.0,0.0,(0.24449536452423415+0.5559547895632444j),(0.8911656521527975+0.44778597602102044j),(6545023000+0j)
155,0.0,0.0,0.0,0.0,(0.8341436695652072+0.12182860510871063j),(0.6887820565164354+0.7114413168381766j),(6587522500+0j)
156,0.0,0.0,0.0,0.0,(0.062415152248373906+0.16832917602206365j),(0.3268867309121597+0.7359364748088181j),(6630022000+0j)
157,0.0,0.0,0.0,0.0,(0.5611157541857466+0.09517866706481404j),(0.9689427161762939+0.818477458925332j),(6672521500+0j)
158,0.0,0.0,0.0,0.0,(0.3198276959622489+0.16469097130967658j),(0.1560101056976282+0.7224100332351461j),(6715021000+0j)
159,0.0,0.0,0.0,0.0,(0.9048846530618825+0.2806423838727703j),(0.2285895583979244+0.3441541479886764j),(6757520500+0j)
160,0.0,0.0,0.0,0.0,(0.7642929420694429+0.6079700627505303j),(0.9772532298968265+0.4483080488375437j),(6800020000+0j)
161,0.0,0.0,0.0,0.0,(0.4761717309924217+0.24020722801697736j),(0.4571811506900798+0.5945964600156617j),(6842519500+0j)
162,0.0,0.0,0.0,0.0,(0.9875805129252602+0.46675913322023044j),(0.7675581280842917+0.7643067291245947j),(6885019000+0j)
163,0.0,0.0,0.0,0.0,(0.2517000417330173+0.9913603051922281j),(0.5010625333222037+0.4844718121482108j),(6927518500+0j)
164,0.0,0.0,0.0,0.0,(0.42036288495730567+0.961684316237875j),(0.9416669935761243+0.6110448449778888j),(6970018000+0j)
165,0.0,0.0,0.0,0.0,(0.06444513712486577+0.5350052791757213j),(0.24358624261311823+0.18800013943331295j),(7012517500+0j)
166,0.0,0.0,0.0,0.0,(0.17202431930037698+0.31246629160547545j),(0.7636184529044704+0.19746842912102391j),(7055017000+0j)
167,0.0,0.0,0.0,0.0,(0.8932232299527023+0.7071350434735962j),(0.16134812069193671+0.1608007254478333j),(7097516500+0j)
168,0.0,0.0,0.0,0.0,(0.4867467651179008+0.2871429978264529j),(0.022447888867088595+0.6921499583578424j),(7140016000+0j)
169,0.0,0.0,0.0,0.0,(0.49232341741003005+0.6353282430411524j),(0.3307671380724707+0.2272108479480588j),(7182515500+0j)
170,0.0,0.0,0.0,0.0,(0.05742154101067387+0.0026158705616605715j),(0.3574397118701387+0.8011237774256927j),(7225015000+0j)
171,0.0,0.0,0.0,0.0,(0.5097640249552183+0.1976077592288289j),(0.7655642452071978+0.4403036694124214j),(7267514500+0j)
172,0.0,0.0,0.0,0.0,(0.961963565037711+0.23053319310868525j),(0.8465049360616425+0.956511612968063j),(7310014000+0j)
173,0.0,0.0,0.0,0.0,(0.02895370857314772+0.983954508614104j),(0.5187210229450765+0.39297787685263086j),(7352513500+0j)
174,0.0,0.0,0.0,0.0,(0.802990509398765+0.9613461625039167j),(0.7832251017500422+0.34017267492045955j),(7395013000+0j)
175,0.0,0.0,0.0,0.0,(0.4498819008296182+0.16408964024995742j),(0.943922334825255+0.6701346117924222j),(7437512500+0j)
176,0.0,0.0,0.0,0.0,(0.9169856876741322+0.9548219248937981j),(0.22715222485243847+0.8726637011766173j),(7480012000+0j)
177,0.0,0.0,0.0,0.0,(0.8679906892835192+0.3163491381555089j),(0.51183942452383+0.28942350653540605j),(7522511500+0j)
178,0.0,0.0,0.0,0.0,(0.22256285313558777+0.4717319377009428j),(0.11190138445590125+0.49300999147436986j),(7565011000+0j)
179,0.0,0.0,0.0,0.0,(0.5986103878743693+0.6943528484937725j),(0.06818789646604073+0.6424882254194015j),(7607510500+0j)
180,0.0,0.0,0.0,0.0,(0.8875653504527684+0.644226257363627j),(0.9469147897127338+0.7692111900222804j),(7650010000+0j)
181,0.0,0.0,0.0,0.0,(0.4559425690921741+0.6705370427953139j),(0.6537967109495085+0.5434011717155767j),(7692509500+0j)
182,0.0,0.0,0.0,0.0,(0.27996375445769595+0.3290686887941259j),(0.9946932946699859+0.354153264160581j),(7735009000+0j)
183,0.0,0.0,0.0,0.0,(0.15913583030064105+0.808827755348622j),(0.8018345356362504+0.2758372728709628j),(7777508500+0j)
184,0.0,0.0,0.0,0.0,(0.7582676604443657+0.00725810798011961j),(0.697827298338645+0.49462016633658235j),(7820008000+0j)
185,0.0,0.0,0.0,0.0,(0.9663940856206394+0.7244736938407593j),(0.33948341062199516+0.6734539466147563j),(7862507500+0j)
186,0.0,0.0,0.0,0.0,(0.903249138654245+0.42652382676053724j),(0.13820853855816506+0.8809883529098609j),(7905007000+0j)
187,0.0,0.0,0.0,0.0,(0.5958468739566399+0.48688415867777357j),(0.8648777991251637+0.6511409804758795j),(7947506500+0j)
188,0.0,0.0,0.0,0.0,(0.33222115368166194+0.8555329289948167j),(0.4317636076783644+0.8755249693781698j),(7990006000+0j)
189,0.0,0.0,0.0,0.0,(0.8178028444706705+0.4459654097958148j),(0.7767197549991564+0.5906998670883283j),(8032505500+0j)
190,0.0,0.0,0.0,0.0,(0.14934165393498322+0.5767005861427739j),(0.3426461950843297+0.7451225883412455j),(8075005000+0j)
191,0.0,0.0,0.0,0.0,(0.7000881649562029+0.7425795972017374j),(0.0718668460409142+0.6165266384055481j),(8117504500+0j)
192,0.0,0.0,0.0,0.0,(0.1525571244554247+0.9330033323406398j),(0.3158549740614729+0.9730453095713146j),(8160004000+0j)
193,0.0,0.0,0.0,0.0,(0.7207647282367421+0.12568007064735043j),(0.5647619195641016+0.8532608142648777j),(8202503500+0j)
194,0.0,0.0,0.0,0.0,(0.9331648656703789+0.15840822308970104j),(0.9892921156001973+0.7935356216351884j),(8245003000+0j)
195,0.0,0.0,0.0,0.0,(0.6610891957907149+0.5883698103991756j),(0.2043262730198787+0.5992439212264323j),(8287502500+0j)
196,0.0,0.0,0.0,0.0,(0.40915465125404626+0.10455540484232129j),(0.16933004141999264+0.40306613151084836j),(8330002000+0j)
197,0.0,0.0,0.0,0.0,(0.3025722672583132+0.78428272843267j),(0.9004851711860894+0.3172466310149489j),(8372501500+0j)
198,0.0,0.0,0.0,0.0,(0.9194331349645642+0.7040793560345439j),(0.6424123688804836+0.9288249454099783j),(8415001000+0j)
199,0.0,0.0,0.0,0.0,(0.9403707895085686+0.7795300894107018j),(0.044335525869573345+0.03708545066195512j),(8457500500+0j)
200,0.0,0.0,0.0,0.0,(0.05012902938361885+0.17252422327158157j),(0.8817768270253603+0.13742835968105382j),(8500000000+0j)
201,333.3333435058594,0.0,0.0,0.0,(0.6081596020168606+0.4542080861269515j),(0.5820742869726496+0.4276719361232032j),(100000+0j)
202,333.3333435058594,0.0,0.0,0.0,(0.05984465533698313+0.7060393077472075j),(0.23262664037350034+0.9538003133346897j),(42599500+0j)
203,333.3333435058594,0.0,0.0,0.0,(0.11499233539812581+0.2867296871934528j),(0.1300757793315055+0.9576177153762481j),(85099000+0j)
204,333.3333435058594,0.0,0.0,0.0,(0.09738817369316455+0.9339741252456858j),(0.9039161790459139+0.7282745422283239j),(127598500+0j)
205,333.3333435058594,0.0,0.0,0.0,(0.22497219409757996+0.9270459473526776j),(0.6086709492100634+0.43278388630165954j),(170098000+0j)
