,x,y,z,w,freq,S11,S22
17,0.0,0.0,0.0,0.0,(0.40341138978873636+0.29098049593147424j),(0.6411500196374347+0.4146372498443214j),(722591500+0j)
18,0.0,0.0,0.0,0.0,(0.7946608491631935+0.8314198661861729j),(0.9835536045323173+0.4310291394964707j),(765091000+0j)
19,0.0,0.0,0.0,0.0,(0.3561861209015723+0.8222916749628758j),(0.3741283116061829+0.22931037994887937j),(807590500+0j)
20,0.0,0.0,0.0,0.0,(0.7448268218646018+0.9485152995350173j),(0.9091564015367386+0.2724366717926686j),(850090000+0j)
21,0.0,0.0,0.0,0.0,(0.617115996179886+0.3767191527208824j),(0.9718368040078657+0.5296880899334838j),(892589500+0j)
22,0.0,0.0,0.0,0.0,(0.21919241422508107+0.2817562714854881j),(0.5069077481350367+0.6068807846385144j),(935089000+0j)
23,0.0,0.0,0.0,0.0,(0.7117063912103019+0.4192008819179056j),(0.6335036117648312+0.48869262680438863j),(977588500+0j)
24,0.0,0.0,0.0,0.0,(0.20344069904008666+0.5593973534182362j),(0.2140946828201633+0.3772294001214823j),(1020088000+0j)
25,0.0,0.0,0.0,0.0,(0.1648910131988761+0.8539160967023129j),(0.5884542594416157+0.6190213136583148j),(1062587500+0j)
26,0.0,0.0,0.0,0.0,(0.8635128153521022+0.3694745657425629j),(0.7240263865131746+0.0012659566752197815j),(1105087000+0j)
27,0.0,0.0,0.0,0.0,(0.94765265941058+0.6581017843383352j),(0.7263056214274025+0.9921636845619306j),(1147586500+0j)
28,0.0,0.0,0.0,0.0,(0.9883770038099147+0.5709312119662325j),(0.9240353289287644+0.6692308158704966j),(1190086000+0j)
29,0.0,0.0,0.0,0.0,(0.007431979361568253+0.6495344991297245j),(0.21556039989928677+0.5100221710436692j),(1232585500+0j)
30,0.0,0.0,0.0,0.0,(0.37061100038017314+0.8271859825609555j),(0.5241971404648293+0.018266174148291014j),(1275085000+0j)
31,0.0,0.0,0.0,0.0,(0.602199615046137+0.31088172587664886j),(0.08922093931098318+0.11916675614618732j),(1317584500+0j)
32,0.0,0.0,0.0,0.0,(0.39236873051363175+0.30407230661875473j),(0.8421180189719586+0.6288900030104655j),(1360084000+0j)
33,0.0,0.0,0.0,0.0,(0.526807257910942+0.64512374567397j),(0.03561779072452087+0.5289120610745782j),(1402583500+0j)
34,0.0,0.0,0.0,0.0,(0.9856158190703405+0.15721353376064873j),(0.6341241479760259+0.21246184714049698j),(1445083000+0j)
35,0.0,0.0,0.0,0.0,(0.6795589594080177+0.08843845147112173j),(0.01802407824942387+0.8759961257945782j),(1487582500+0j)
36,0.0,0.0,0.0,0.0,(0.37101905383608313+0.326265431729576j),(0.8445669487967372+0.7028632617749965j),(1530082000+0j)
37,0.0,0.0,0.0,0.0,(0.5870259945984467+0.7894355498169142j),(0.5298933499457442+0.2216119298157242j),(1572581500+0j)
38,0.0,0.0,0.0,0.0,(0.3329739150390363+0.7895851512971678j),(0.20355571659062266+0.7125251698167469j),(1615081000+0j)
39,0.0,0.0,0.0,0.0,(0.9495717084534557+0.9445902566458989j),(0.7342674151960062+0.19358406696321928j),(1657580500+0j)
40,0.0,0.0,0.0,0.0,(0.8777300537510112+0.39677284768687704j),(0.6255085580779755+0.21497691498255156j),(1700080000+0j)
41,0.0,0.0,0.0,0.0,(0.22103145338684216+0.3343298782876316j),(0.47786703092427574+0.7741907817339474j),(1742579500+0j)
42,0.0,0.0,0.0,0.0,(0.11846689408548206+0.8479982442491161j),(0.11858860721372233+0.6660918548645383j),(1785079000+0j)
43,0.0,0.0,0.0,0.0,(0.767693900574775+0.32818680362527375j),(0.5573907360785306+0.5556781124558624j),(1827578500+0j)
44,0.0,0.0,0.0,0.0,(0.7362992875690786+0.40299917185301326j),(0.18644446762293554+0.4044254220741873j),(1870078000+0j)
45,0.0,0.0,0.0,0.0,(0.2806026768564541+0.757756048376447j),(0.4708241658704977+0.6465895872814754j),(1912577500+0j)
46,0.0,0.0,0.0,0.0,(0.8858502835520785+0.5689820934930135j),(0.2727615288808328+0.12206427882004434j),(1955077000+0j)
47,0.0,0.0,0.0,0.0,(0.20774902742465728+0.18701566181324503j),(0.09009050435015076+0.5603645049720141j),(1997576500+0j)
48,0.0,0.0,0.0,0.0,(0.698792682768349+0.3353113721192629j),(0.7861253437351369+0.6828074882319844j),(2040076000+0j)
49,0.0,0.0,0.0,0.0,(0.10426954411789702+0.3937418570330655j),(0.8907261435252581+0.5107421880228167j),(2082575500+0j)
50,0.0,0.0,0.0,0.0,(0.33005900583276304+0.42131948745497727j),(0.9106813553847959+0.4498886227048581j),(2125075000+0j)
51,0.0,0.0,0.0,0.0,(0.8625045033357925+0.9895061909176168j),(0.3215813659908564+0.8853913356603271j),(2167574500+0j)
52,0.0,0.0,0.0,0.0,(0.15034824651825718+0.49265526379622615j),(0.05648464934219932+0.7833793280748161j),(2210074000+0j)
53,0.0,0.0,0.0,0.0,(0.9552443733162207+0.6068443463245883j),(0.17000593413156595+0.7659357047339165j),(2252573500+0j)
54,0.0,0.0,0.0,0.0,(0.4757071103501359+0.7151792703443358j),(0.29041000407670203+0.24022642830879315j),(2295073000+0j)
55,0.0,0.0,0.0,0.0,(0.15903550259334898+0.5288009471383038j),(0.009533771845207317+0.7984344907678816j),(2337572500+0j)
56,0.0,0.0,0.0,0.0,(0.11620966619532036+0.11109727849026751j),(0.15766554618306172+0.2456434998376128j),(2380072000+0j)
57,0.0,0.0,0.0,0.0,(0.38109680234985777+0.43834469161541667j),(0.4953457305108716+0.25569077982057076j),(2422571500+0j)
58,0.0,0.0,0.0,0.0,(0.2802545336246245+0.5815993363365282j),(0.006617771062773836+0.581850988342654j),(2465071000+0j)
59,0.0,0.0,0.0,0.0,(0.36306324698314374+0.43663247293193874j),(0.30404940140896+0.4028302863148483j),(2507570500+0j)
60,0.0,0.0,0.0,0.0,(0.635575750772512+0.5064534987488787j),(0.08647478922457796+0.69495812992636j),(2550070000+0j)
61,0.0,0.0,0.0,0.0,(0.6004188640888972+0.8978489652516979j),(0.8954448478424694+0.07471561732117715j),(2592569500+0j)
62,0.0,0.0,0.0,0.0,(0.759095379941341+0.03293180716350874j),(0.4739708215051104+0.566554515963551j),(2635069000+0j)
63,0.0,0.0,0.0,0.0,(0.4390883272075644+0.9244716884028101j),(0.7552002367654922+0.48913280991692454j),(2677568500+0j)
64,0.0,0.0,0.0,0.0,(0.8630921442157197+0.08185477782238315j),(0.05211151789804502+0.38150230893753057j),(2720068000+0j)
65,0.0,0.0,0.0,0.0,(0.47488044326218193+0.3196193062306041j),(0.49436666895529713+0.8800563135403142j),(2762567500+0j)
66,0.0,0.0,0.0,0.0,(0.7757864585982851+0.11042316999166368j),(0.2628708182499292+0.4548789650107177j),(2805067000+0j)
67,0.0,0.0,0.0,0.0,(0.01625337753260525+0.2429907447178642j),(0.5851458088737396+0.8594169846658574j),(2847566500+0j)
68,0.0,0.0,0.0,0.0,(0.45363383516815636+0.6436688384649235j),(0.15101745905635955+0.10226468526320343j),(2890066000+0j)
69,0.0,0.0,0.0,0.0,(0.8999183231728382+0.2446036405950588j),(0.776291082470442+0.9940938545893852j),(2932565500+0j)
70,0.0,0.0,0.0,0.0,(0.30062300399012476+0.03236958788325106j),(0.8880654633361791+0.3582488815490458j),(2975065000+0j)
71,0.0,0.0,0.0,0.0,(0.0662227782670275+0.07243008840811815j),(0.16231469114078956+0.34642381725914817j),(3017564500+0j)
72,0.0,0.0,0.0,0.0,(0.8629733331840098+0.28993474499349914j),(0.30650566670947943+0.66649414552571j),(3060064000+0j)
73,0.0,0.0,0.0,0.0,(0.018468129421103097+0.21019149366877188j),(0.9318581547172023+0.8055636664217286j),(3102563500+0j)
74,0.0,0.0,0.0,0.0,(0.900043931776614+0.9629782566613767j),(0.6960333076838604+0.7186112124486794j),(3145063000+0j)
75,0.0,0.0,0.0,0.0,(0.371811901804587+0.10124479255175645j),(0.37958472871944116+0.8826333903604087j),(3187562500+0j)
76,0.0,0.0,0.0,0.0,(0.7675943742503132+0.06690049618302696j),(0.4205851524874936+0.9170460173612849j),(3230062000+0j)
77,0.0,0.0,0.0,0.0,(0.03235061727550537+0.5082949892778633j),(0.5769070647973151+0.12204530874208808j),(3272561500+0j)
78,0.0,0.0,0.0,0.0,(0.472099187755165+0.05262631431767628j),(0.3168671465397125+0.5497561309916641j),(3315061000+0j)
79,0.0,0.0,0.0,0.0,(0.6951387125387032+0.5094097173020098j),(0.7296544486807417+0.6647154844477711j),(3357560500+0j)
80,0.0,0.0,0.0,0.0,(0.036988618178215416+0.4305177903211138j),(0.34580369855530557+0.5198656130534913j),(3400060000+0j)
81,0.0,0.0,0.0,0.0,(0.3261383653677914+0.4403853269333535j),(0.7249523562920952+0.1075987935904893j),(3442559500+0j)
82,0.0,0.0,0.0,0.0,(0.8612426203986507+0.44063914552002226j),(0.21683798643616414+0.6816203947005051j),(3485059000+0j)
83,0.0,0.0,0.0,0.0,(0.915461549643053+0.5296001363070815j),(0.8657110902319621+0.32772361312867426j),(3527558500+0j)
84,0.0,0.0,0.0,0.0,(0.1549037029371877+0.12632169501412427j),(0.9347805382469407+0.6104607255125731j),(3570058000+0j)
85,0.0,0.0,0.0,0.0,(0.613434419570511+0.673141305663147j),(0.37496520611272177+0.09206784375853938j),(3612557500+0j)
86,0.0,0.0,0.0,0.0,(0.027502083113764675+0.7634227068553383j),(0.532640831444823+0.9143780606293322j),(3655057000+0j)
87,0.0,0.0,0.0,0.0,(0.30599912808192387+0.592241217770418j),(0.18898437653633082+0.6946008040427094j),(3697556500+0j)
88,0.0,0.0,0.0,0.0,(0.6826156505662682+0.29131387671251496j),(0.7703059603291083+0.5952466731452447j),(3740056000+0j)
89,0.0,0.0,0.0,0.0,(0.6509351397764945+0.07001414144484985j),(0.34936491657562685+0.03307977748942481j),(3782555500+0j)
90,0.0,0.0,0.0,0.0,(0.9407484811287258+0.4703973996838091j),(0.3165741043202589+0.5609620468293466j),(3825055000+0j)
91,0.0,0.0,0.0,0.0,(0.9651487663152544+0.07443679885567522j),(0.7933294688756434+0.8215413442945168j),(3867554500+0j)
92,0.0,0.0,0.0,0.0,(0.2815306630899772+0.28848831046595613j),(0.07462146879518694+0.9080746099171253j),(3910054000+0j)
93,0.0,0.0,0.0,0.0,(0.9624051956218742+0.03608346624686931j),(0.6621014873683366+0.06694408407499797j),(3952553500+0j)
94,0.0,0.0,0.0,0.0,(0.898565228065447+0.027036004045831397j),(0.6467786153441202+0.6477850985169212j),(3995053000+0j)
95,0.0,0.0,0.0,0.0,(0.8297706453294194+0.1904122845931966j),(0.5911605865830168+0.22674860550679543j),(4037552500+0j)
96,0.0,0.0,0.0,0.0,(0.3907997890288877+0.5324444884687599j),(0.2306395864894254+0.11981130418629304j),(4080052000+0j)
97,0.0,0.0,0.0,0.0,(0.16572526801961251+0.673103055574645j),(0.9312856604123002+0.4233738478955892j),(4122551500+0j)
98,0.0,0.0,0.0,0.0,(0.39555040841679234+0.39432818450608753j),(0.47784016070247415+0.3096525932190377j),(4165051000+0j)
99,0.0,0.0,0.0,0.0,(0.9383729377979583+0.5782455824600858j),(0.16148032462495177+0.33907784035072464j),(4207550500+0j)
100,0.0,0.0,0.0,0.0,(0.8646580904024332+0.4171770528219637j),(0.073577814870053+0.24848185089060204j),(4250050000+0j)
101,0.0,0.0,0.0,0.0,(0.29586319062190325+0.20504450786887296j),(0.018635102496420974+0.7299564821409686j),(4292549500+0j)
102,0.0,0.0,0.0,0.0,(0.7151100928988797+0.02062369795921748j),(0.9906804191807546+0.9471514329973166j),(4335049000+0j)
103,0.0,0.0,0.0,0.0,(0.10795603864807213+0.16653005729851766j),(0.27706379315914687+0.619076986472436j),(4377548500+0j)
104,0.0,0.0,0.0,0.0,(0.6621845669762058+0.033337532775751244j),(0.8668422324838266+0.8404417740503711j),(4420048000+0j)
105,0.0,0.0,0.0,0.0,(0.20753143613035463+0.4163414748789793j),(0.9173252546226579+0.31829904591317004j),(4462547500+0j)
106,0.0,0.0,0.0,0.0,(0.9410369689559871+0.08952609774754638j),(0.5821833180025475+0.14284198158772943j),(4505047000+0j)
107,0.0,0.0,0.0,0.0,(0.24809872385879295+0.2782284941797052j),(0.6398850563334176+0.095183510964577j),(4547546500+0j)
108,0.0,0.0,0.0,0.0,(0.7339337941377551+0.2995134967216505j),(0.8427276276204343+0.26052275404507474j),(4590046000+0j)
109,0.0,0.0,0.0,0.0,(0.27223279522850763+0.05293194588776051j),(0.574772076777711+0.02534717489396776j),(4632545500+0j)
110,0.0,0.0,0.0,0.0,(0.1830192056574712+0.8328480117097476j),(0.7603795254217155+0.24204663227914347j),(4675045000+0j)
111,0.0,0.0,0.0,0.0,(0.47531594956616363+0.5075055370327013j),(0.98334326640431+0.35032385671904454j),(4717544500+0j)
112,0.0,0.0,0.0,0.0,(0.9742461350767548+0.9558794558774083j),(0.07562292975888485+0.43637541967162674j),(4760044000+0j)
113,0.0,0.0,0.0,0.0,(0.3820829138001458+0.4661748664372052j),(0.07000185923137225+0.605596855998261j),(4802543500+0j)
114,0.0,0.0,0.0,0.0,(0.3976841200572103+0.39177929113634835j),(0.15792529964742752+0.5330671745645247j),(4845043000+0j)
115,0.0,0.0,0.0,0.0,(0.8063577465964306+0.7697660750373393j),(0.451221119700459+0.9322453031466075j),(4887542500+0j)
116,0.0,0.0,0.0,0.0,(0.8054707086804573+0.17480435459973065j),(0.5712308569558698+0.47561374305096027j),(4930042000+0j)
117,0.0,0.0,0.0,0.0,(0.1381317872852208+0.10317371136673426j),(0.30422645983763485+0.8992821394782746j),(4972541500+0j)
118,0.0,0.0,0.0,0.0,(0.5236757202794787+0.12141655551473796j),(0.23078532137039265+0.181942451224253j),(5015041000+0j)
119,0.0,0.0,0.0,0.0,(0.760572412428208+0.8605940281908178j),(0.2705959209582931+0.8491965249441985j),(5057540500+0j)
120,0.0,0.0,0.0,0.0,(0.561334236494727+0.9903747584795277j),(0.919189225534611+0.8187077354173624j),(5100040000+0j)
121,0.0,0.0,0.0,0.0,(0.5342191291914593+0.25423867828340985j),(0.781096501150744+0.47421379900771155j),(5142539500+0j)
122,0.0,0.0,0.0,0.0,(0.9759107323296632+0.882583907488311j),(0.7460023054972807+0.6795669885447934j),(5185039000+0j)
123,0.0,0.0,0.0,0.0,(0.8900163193227805+0.39090927651785445j),(0.03911719406264924+0.4087908900046049j),(5227538500+0j)
124,0.0,0.0,0.0,0.0,(0.9286658248563959+0.8355862615285067j),(0.6139759970342955+0.9127152220247479j),(5270038000+0j)
125,0.0,0.0,0.0,0.0,(0.4825733630620529+0.040266033360818465j),(0.3831769720004673+0.47326631579292866j),(5312537500+0j)
126,0.0,0.0,0.0,0.0,(0.46998391041891396+0.6034131518470764j),(0.21598397663997537+0.28028616523342265j),(5355037000+0j)
127,0.0,0.0,0.0,0.0,(0.49454684434965746+0.06684608690526828j),(0.12931886786211189+0.1430321226150224j),(5397536500+0j)
128,0.0,0.0,0.0,0.0,(0.877963825483264+0.5894772581487289j),(0.19011010950157248+0.2690099150772949j),(5440036000+0j)
129,0.0,0.0,0.0,0.0,(0.8068379609430801+0.33798980814938706j),(0.36489198673568235+0.21048578508657823j),(5482535500+0j)
130,0.0,0.0,0.0,0.0,(0.5995449602360068+0.8318634422379984j),(0.6174378138409234+0.9058314848844089j),(5525035000+0j)
131,0.0,0.0,0.0,0.0,(0.8862030983285795+0.9022478986123583j),(0.31963182791249656+0.5228886596696048j),(5567534500+0j)
132,0.0,0.0,0.0,0.0,(0.6418935633622823+0.6458490778445397j),(0.5400580431933126+0.6327732148146724j),(5610034000+0j)
133,0.0,0.0,0.0,0.0,(0.7667927134249788+0.5330548457136696j),(0.6118323013774285+0.88523925663195j),(5652533500+0j)
134,0.0,0.0,0.0,0.0,(0.24908621164320732+0.21914664268654238j),(0.36495491102113076+0.533489911259646j),(5695033000+0j)
135,0.0,0.0,0.0,0.0,(0.14346165291302493+0.9047702448008522j),(0.9045695729755132+0.17077507298624783j),(5737532500+0j)
136,0.0,0.0,0.0,0.0,(0.14648443846603476+0.9379285793338373j),(0.1780913997154303+0.20477734494768784j),(5780032000+0j)
137,0.0,0.0,0.0,0.0,(0.47243902472545596+0.27599364006942373j),(0.23586080842768709+0.09124281875010964j),(5822531500+0j)
138,0.0,0.0,0.0,0.0,(0.9604954173255685+0.19367010999322332j),(0.19789500376322278+0.16081865735049672j),(5865031000+0j)
139,0.0,0.0,0.0,0.0,(0.619119969068818+0.6972758228599917j),(0.7271201726836558+0.3278626321205734j),(5907530500+0j)
140,0.0,0.0,0.0,0.0,(0.6314844101841667+0.5697786570764024j),(0.9242080659396963+0.8023584020495376j),(5950030000+0j)
141,0.0,0.0,0.0,0.0,(0.03024057661223123+0.7690687994813916j),(0.04945359248658887+0.5186142989620723j),(5992529500+0j)
142,0.0,0.0,0.0,0.0,(0.17917234685962113+0.3212224231108953j),(0.8465957826414822+0.23669507805000178j),(6035029000+0j)
143,0.0,0.0,0.0,0.0,(0.5180130163239629+0.7672187037802626j),(0.4078713985879723+0.4861070984173409j),(6077528500+0j)
144,0.0,0.0,0.0,0.0,(0.39762076690347237+0.9881391931537921j),(0.19350346817566477+0.9239322849998627j),(6120028000+0j)
145,0.0,0.0,0.0,0.0,(0.525622273893177+0.39861921235016995j),(0.4405789901604491+0.830978920437507j),(6162527500+0j)
146,0.0,0.0,0.0,0.0,(0.7220903987195363+0.8884664422475648j),(0.7491894940271373+0.5511146047148131j),(6205027000+0j)
147,0.0,0.0,0.0,0.0,(0.6029798890406782+0.9325981634862642j),(0.5894229592685297+0.6775363430964161j),(6247526500+0j)
148,0.0,0.0,0.0,0.0,(0.015662018855161497+0.5247707323075096j),(0.8725379668712598+0.5898143755777936j),(6290026000+0j)
149,0.0,0.0,0.0,0.0,(0.30360851824963764+0.9387690389958022j),(0.10314037373666018+0.16216529036421046j),(6332525500+0j)
150,0.0,0.0,0.0,0.0,(0.9919296629422821+0.07006593036431619j),(0.6734200902627313+0.9452918603537703j),(6375025000+0j)
151,0.0,0.0,0.0,0.0,(0.5881972532837617+0.7807507358252554j),(0.5319383393467462+0.4769923284515649j),(6417524500+0j)
152,0.0,0.0,0.0,0.0,(0.2738810175689884+0.17399214870976853j),(0.9473120961220635+0.7180183184698474j),(6460024000+0j)
153,0.0,0.0,0.0,0.0,(0.3161458982464399+0.19880790897863598j),(0.7742024321437456+0.08046262247144731j),(6502523500+0j)
154,0.0,0.0,0.0,0.0,(0.5550219232568623+0.16792394562626922j),(0.19760131227842248+0.31581912846479054j),(6545023000+0j)
155,0.0,0.0,0.0,0.0,(0.19567459057380532+0.4802057880519246j),(0.20806348063703806+0.46502907650064806j),(6587522500+0j)
156,0.0,0.0,0.0,0.0,(0.2950224470129402+0.23399086970119432j),(0.3870637675579479+0.15610187498806694j),(6630022000+0j)
157,0.0,0.0,0.0,0.0,(0.40135811163632673+0.640112667263578j),(0.9054175430556544+0.6383968955291816j),(6672521500+0j)
158,0.0,0.0,0.0,0.0,(0.5313436870129216+0.5065926784973127j),(0.20572142407937888+0.9552264244798492j),(6715021000+0j)
159,0.0,0.0,0.0,0.0,(0.4302879973618522+0.6062161047506638j),(0.08908821218712448+0.5517687586654276j),(6757520500+0j)
160,0.0,0.0,0.0,0.0,(0.7851075757312281+0.010169864587633914j),(0.6930128347632775+0.8175389758715206j),(6800020000+0j)
161,0.0,0.0,0.0,0.0,(0.054546773478134414+0.09697813193520743j),(0.867487940580818+0.2912415710020476j),(6842519500+0j)
162,0.0,0.0,0.0,0.0,(0.24001012896867013+0.8464845737399881j),(0.8645322388976228+0.14011981278419228j),(6885019000+0j)
163,0.0,0.0,0.0,0.0,(0.1784636452836489+0.8154157921742138j),(0.29673600943585876+0.17985395569814244j),(6927518500+0j)
164,0.0,0.0,0.0,0.0,(1.584188434233802e-05+0.3831386425409321j),(0.11425996579154929+0.8402499834114029j),(6970018000+0j)
165,0.0,0.0,0.0,0.0,(0.31727057571454576+0.03285616044125683j),(0.2479963581079867+0.6768474178796912j),(7012517500+0j)
166,0.0,0.0,0.0,0.0,(0.5285462220817735+0.961863057317549j),(0.09299412442590993+0.14483641619606147j),(7055017000+0j)
167,0.0,0.0,0.0,0.0,(0.20767281087484324+0.39149811964209336j),(0.5880775475443081+0.6482618101035312j),(7097516500+0j)
168,0.0,0.0,0.0,0.0,(0.4405435391665291+0.493226849043537j),(0.510437522457779+0.8985344390592532j),(7140016000+0j)
169,0.0,0.0,0.0,0.0,(0.7032897049193139+0.41286824728927085j),(0.498309924662361+0.0032475486888153826j),(7182515500+0j)
170,0.0,0.0,0.0,0.0,(0.13648596721224793+0.05322251428065572j),(0.7175634179757453+0.8458871751866985j),(7225015000+0j)
171,0.0,0.0,0.0,0.0,(0.9190270425497896+0.4047435149120605j),(0.7370500628928018+0.48183855298693024j),(7267514500+0j)
172,0.0,0.0,0.0,0.0,(0.14743162343063476+0.7915308299958986j),(0.22004488364907393+0.8846623475642407j),(7310014000+0j)
173,0.0,0.0,0.0,0.0,(0.9709195202622463+0.8839112714263851j),(0.9842074784304582+0.5565230584021238j),(7352513500+0j)
174,0.0,0.0,0.0,0.0,(0.41939879968676774+0.6032195231173682j),(0.5433072789925408+0.7501795896614183j),(7395013000+0j)
175,0.0,0.0,0.0,0.0,(0.40365479499734025+0.615333049940826j),(0.5201601383678864+0.12378378017539848j),(7437512500+0j)
176,0.0,0.0,0.0,0.0,(0.774440496516806+0.9776038114099203j),(0.7255134776428019+0.7641050323369268j),(7480012000+0j)
177,0.0,0.0,0.0,0.0,(0.8370760149070896+0.9334135953465023j),(0.7539170502529683+0.9877482348869117j),(7522511500+0j)
178,0.0,0.0,0.0,0.0,(0.41576625154581537+0.49636218494477646j),(0.38595605324184934+0.6766566701934712j),(7565011000+0j)
179,0.0,0.0,0.0,0.0,(0.8918492316057017+0.3495689350391672j),(0.45090840922625497+0.45286608269915185j),(7607510500+0j)
180,0.0,0.0,0.0,0.0,(0.07575342332053658+0.8040228393942281j),(0.2736774748955121+0.11786766918011415j),(7650010000+0j)
181,0.0,0.0,0.0,0.0,(0.8301891879751678+0.8242776887689358j),(0.00016486245872693317+0.36323640526956724j),(7692509500+0j)
182,0.0,0.0,0.0,0.0,(0.8315449339913642+0.5337318086543389j),(0.40855650064506877+0.5786231331534768j),(7735009000+0j)
183,0.0,0.0,0.0,0.0,(0.8650480450444186+0.18111315761419577j),(0.7240607255710848+0.30328660988585787j),(7777508500+0j)
184,0.0,0.0,0.0,0.0,(0.9480287313856598+0.20246493789515463j),(0.41815538416371667+0.7109493375341098j),(7820008000+0j)
185,0.0,0.0,0.0,0.0,(0.1853106929987426+0.5498538143265465j),(0.9707566169361398+0.635778987194678j),(7862507500+0j)
186,0.0,0.0,0.0,0.0,(0.42316336302820345+0.6209724147600905j),(0.9676099657093942+0.2037968801064879j),(7905007000+0j)
187,0.0,0.0,0.0,0.0,(0.8026777502952253+0.9953942300841051j),(0.38851294255015134+0.48020571234858067j),(7947506500+0j)
188,0.0,0.0,0.0,0.0,(0.6884752710098229+0.4258081788067697j),(0.7800849255983082+0.02634995516922012j),(7990006000+0j)
189,0.0,0.0,0.0,0.0,(0.3478665800011045+0.054323547756316204j),(0.3643735924179142+0.32792435017210053j),(8032505500+0j)
190,0.0,0.0,0.0,0.0,(0.2612437044181831+0.7479561484720172j),(0.4786414098036822+0.0030022516537735466j),(8075005000+0j)
191,0.0,0.0,0.0,0.0,(0.4116317854474141+0.08120517244181236j),(0.8218743211608468+0.4593450706280515j),(8117504500+0j)
192,0.0,0.0,0.0,0.0,(0.2638280951800742+0.12160088412446413j),(0.03456218621754992+0.9859554671594013j),(8160004000+0j)
193,0.0,0.0,0.0,0.0,(0.2963851832208554+0.8531642789347713j),(0.3151992651808798+0.9414041991809969j),(8202503500+0j)
194,0.0,0.0,0.0,0.0,(0.923238107543081+0.37960573720928037j),(0.17087246999438+0.44529071447894797j),(8245003000+0j)
195,0.0,0.0,0.0,0.0,(0.8169774695620883+0.589687133941023j),(0.7318156017949985+0.7612248840395097j),(8287502500+0j)
196,0.0,0.0,0.0,0.0,(0.5990401744988767+0.03245916084782441j),(0.6702062600751024+0.4476346222099745j),(8330002000+0j)
197,0.0,0.0,0.0,0.0,(0.16487096747379648+0.44397530640703586j),(0.9404195952833898+0.1511504522579845j),(8372501500+0j)
198,0.0,0.0,0.0,0.0,(0.5107861495344829+0.9687995136635509j),(0.19613688864947598+0.9263087610950524j),(8415001000+0j)
199,0.0,0.0,0.0,0.0,(0.300500098542417+0.0650873291438806j),(0.40761878491047343+0.7886549984464731j),(8457500500+0j)
200,0.0,0.0,0.0,0.0,(0.35155434139658315+0.7120789634297391j),(0.821269973116911+0.7799316259293865j),(8500000000+0j)
201,1000.0,0.0,0.0,0.0,(0.14566241209828124+0.4446024385151415j),(0.8419067240960403+0.47770044582931415j),(100000+0j)
202,1000.0,0.0,0.0,0.0,(0.2526016607786389+0.1636549940141565j),(0.555214405369718+0.3274095488220574j),(42599500+0j)
203,1000.0,0.0,0.0,0.0,(0.11159227875455724+0.8607699312216415j),(0.8752731752166143+0.8363543649975851j),(85099000+0j)
204,1000.0,0.0,0.0,0.0,(0.8375962326547717+0.6945785330685963j),(0.3784359633965434+0.9185896123271936j),(127598500+0j)
205,1000.0,0.0,0.0,0.0,(0.6783854794047625+0.49749286099329626j),(0.7827059898649925+0.6977801719731507j),(170098000+0j)
