# freq,S11
 (1.648939170065512050e-01+2.005711254374542563e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (7.443298158415954102e-01+3.974590770392748551e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (6.004898292336342536e-01+8.066793831781658985e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (6.533037313151339731e-01+9.301628704151432281e-02j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (1.486714948897026600e-01+8.488558055829573679e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (7.343452426968574143e-01+3.834997625381324493e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (7.289456101508140495e-02+3.837250999896000270e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (4.700101156175484629e-02+3.433502075672938414e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (4.539631022605322697e-01+6.294231705251608355e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (8.038852731357233328e-01+9.023837487838389793e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (5.184300317536360003e-01+9.522215624441092707e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (4.729772311656718076e-01+2.280015260656842457e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (3.453845637853237838e-01+2.271213097652369228e-02j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (7.120774773900917509e-02+3.150768963776995335e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (7.227719958388626464e-01+3.573085968535434365e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (3.797009639634199019e-01+2.051397792351132843e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (4.458093210070600554e-01+2.988025809923067211e-02j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (4.262597390557802957e-01+7.083125506545813188e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (4.922389583073740749e-01+9.187501458551619038e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (7.203683626278157837e-01+1.400492034125857543e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (8.082158669519659000e-01+6.082722055036494657e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (2.499390068691966782e-01+4.083969728413303635e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (8.551391944538929701e-01+3.353605176341337701e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (1.183804829803632996e-01+7.794618915439567308e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (4.839575921966684513e-01+4.496314058768769995e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (1.603581271964049648e-01+6.559861931025936510e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (5.874173294875062457e-01+4.328635958427418107e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (2.000144505977330400e-02+8.078986936209024972e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (7.602889521100478776e-01+8.520897343538543778e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (2.986549605678631147e-01+8.942374509638336688e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (2.436951550384970355e-01+4.798193858365804587e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (5.966486917314717253e-01+9.966999251973914786e-01j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (4.371799298240303111e-01+5.852336585401162194e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (4.317566732630042647e-01+9.883064146603820488e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (7.121680900882497722e-01+7.490496184907358135e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (6.377322836655701099e-01+3.378023102749542206e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (7.524619206648983649e-01+8.434491903034516680e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (9.776376222818170536e-01+5.503218265213494220e-02j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (2.269931696952913747e-01+6.975661939396471389e-02j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (7.565443889790186560e-01+9.651312568080405718e-02j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (7.845775834926604908e-02+5.751884610286251975e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (1.400868250625078026e-01+7.606469697308323452e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (6.207748209665280292e-01+8.672000295600673647e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (2.422840774270774711e-01+5.702960232488081260e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (4.478024839458664141e-01+5.631024601324745582e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (5.458440353504605547e-01+8.220040436588382793e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (6.919426151539658232e-01+2.264670807954002330e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (2.677337414115952274e-01+5.053205351558964775e-02j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (2.314714927000950384e-01+8.366506036291568860e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (3.226836367313168363e-01+8.116595388064987704e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (7.738764638740438517e-01+5.436661904571186144e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (4.782366184445768775e-01+4.900959557437862824e-01j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (3.737992206228453185e-01+8.166088048015356371e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (7.888523199288743903e-01+5.392430134597501201e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (7.836171313539113115e-01+5.025296400333896241e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (6.858170498999831555e-01+1.828691865706066899e-02j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (4.196925538064111283e-01+7.643148461655238091e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (4.493824121859502085e-03+7.825382261729801892e-01j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (4.787323078398835197e-01+2.156069640704786350e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (2.256718245726839767e-01+7.633236853533538202e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (6.230608513892149647e-01+5.479402751761814905e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (7.436895775420651056e-01+8.431000336171601273e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (9.437695788045015188e-01+6.618156126560098551e-01j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (6.063223031079123526e-02+7.018472246276035165e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (9.063703439993990862e-01+2.810883871941683987e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (5.452634001936765840e-01+2.610817587858201838e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (4.507925450130167988e-02+4.550963334328816945e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (9.980503069796837767e-01+1.177683517956044090e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (1.813651975796370941e-01+9.479032073577567941e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (8.818365467763679133e-01+4.058797006436176691e-02j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (1.517452979388914658e-01+4.661615187903894730e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (5.408672761236162918e-01+7.550468875581355377e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (8.410446718447610603e-01+7.907349651973566429e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (8.457836997289168712e-01+4.345431360022973255e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (8.440842947590105894e-01+8.449846164177365893e-02j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (9.403745854652793001e-01+6.568405605277862769e-01j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (5.182837870926559898e-02+6.163457155877360982e-02j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (8.924493591521185376e-01+2.711815367756725825e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (6.412780328900040683e-01+6.554584464687532863e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (9.692787664869538800e-01+7.368663888179669552e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (7.101690846197027396e-01+4.252145063574936934e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (8.418962560278695495e-01+1.659203759748836271e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (7.293658846240075322e-01+7.608951485643158374e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (4.980021976512740700e-01+4.876768186867380672e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (7.677810740883588281e-01+9.322707189104352254e-01j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (7.854875531887164364e-01+8.841211526690914146e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (7.814932855377291210e-01+9.352724859445745720e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (7.265661461820439593e-01+2.045893954352475674e-01j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (8.336365305719463104e-01+2.286378108456225133e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (2.170101586144745909e-02+1.008553974130188546e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (8.891671389324482533e-01+5.519483273460639161e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (3.619862270049576392e-01+5.997404106636979870e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (6.147003800130063089e-01+7.623766339627766619e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (9.425987321359104998e-01+6.434588146305590950e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (8.284379235052743429e-01+4.400097862235095025e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (5.636581262910798085e-01+6.467022071814929607e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (2.369470711413823594e-01+1.696957003246823970e-02j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (7.628858023644629061e-01+2.380618506816467583e-02j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (3.405205979413924444e-01+4.570674806135979207e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (3.212554034081602783e-01+2.670873832031122053e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (4.136477061427703550e-01+3.924375335074132831e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (5.614121984395696874e-01+8.253429801922547160e-01j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (6.403736244148673373e-01+8.376120700482191372e-01j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (1.336537695952024762e-01+5.361678460531591472e-01j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (2.824787348546644594e-01+5.976817848422488755e-01j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (1.953489393472960245e-01+9.469120282550950174e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (9.901908810472435096e-01+3.194295355731247010e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (8.572597239848274153e-01+5.263416045245650210e-02j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (1.397628301838567122e-01+2.130330607271346821e-02j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (2.978164447162119366e-01+9.739118705500654505e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (1.589920334383311262e-01+2.840239742548514856e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (7.204989172707730871e-01+9.581289952356331074e-02j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (8.583598098941447319e-01+9.210188312612416217e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (4.685705250264866617e-01+6.207313683474873223e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (3.580870387787171705e-02+4.596037922582141277e-02j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (6.260273135578251491e-01+3.034253533384836388e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (1.948448813783685285e-01+5.877625958694498998e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (8.369220491658475591e-01+1.822536985443060642e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (6.606059669381031396e-01+1.043297854633208344e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (4.950523937300363997e-01+2.851685133465522437e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (6.762559982840263828e-01+5.333848295178045262e-02j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (3.591543494562554617e-02+9.498203301016248101e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (4.992571655056676772e-02+7.250342222818686455e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (4.014601333365334090e-01+5.619292025856895689e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (5.214301064810467068e-02+9.962089330156032041e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (2.761640491804077113e-01+2.582854449374457628e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (5.575792963242974798e-01+1.812709229774355224e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (4.092725383258564165e-01+4.120624298236869043e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (4.153905527508561235e-01+3.490714040954702169e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (6.121041104850410974e-02+2.495655767028667205e-01j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (3.812590076592194954e-01+1.039568879351626673e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (2.441242225776005803e-01+8.341174669192576996e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (1.672258090073585057e-01+5.625110341839686390e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (5.675765659056450918e-01+8.287062560734826944e-01j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (8.517719930800741190e-01+3.941775613125769739e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (2.029592283168856204e-01+4.888622063658045747e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (6.658917530008333641e-01+7.142410918573562917e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (3.408851401620893729e-01+6.947732276827490727e-01j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (3.215223086960291576e-01+3.254280819300063854e-01j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (9.925027359251032966e-01+8.464290884138671034e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (1.468901457314011338e-01+5.998235634314164066e-02j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (4.270898996118028812e-01+2.176906747230047401e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (8.367985521885563660e-01+4.562093036865186857e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (9.113224487004346619e-01+7.928593652024092941e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (8.453549585687796242e-01+3.782969657881091186e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (7.324483555968113180e-01+6.997623289679735237e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (9.740504431290403220e-01+3.574864175851899528e-01j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (9.942409376325075376e-01+2.955174753063879445e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (1.881615229951343338e-01+2.915105539537345969e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (3.140705692809331318e-01+8.346280453305598979e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (9.947684041305758784e-01+5.496493107088076258e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (9.139198728448560960e-01+6.219478090717841523e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (9.688767860794345044e-02+2.220090100500295982e-01j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (3.518590442179067024e-01+5.012512475764349107e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (1.258544689330532984e-01+8.034286634622922474e-02j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (5.943768811304994681e-01+7.824115064648161644e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (2.720038855157033142e-01+2.258636498334823939e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (1.293807751117703742e-02+2.179111002345904824e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (2.755337667368940036e-02+6.722176713023745309e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (8.061369620966207794e-02+7.368171287309311923e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (6.530677126447684833e-01+9.226734011782257161e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (1.456111859808070230e-01+2.191295532719754746e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (6.637631673880183270e-01+4.690264184166664796e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (9.290030958621077195e-01+7.677689732500014852e-01j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (4.626998568831456327e-01+3.053391676540705424e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (3.137965938543376687e-01+7.511080566465685449e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (8.947171464582410749e-01+9.783915298430324592e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (2.877728339248353251e-02+9.086497347657106483e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (1.818365489772260091e-01+3.740241282682484902e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (4.958239174435625785e-01+1.644499370828544915e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (1.553975627130443904e-03+3.111206657725229530e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (2.810530945663872737e-01+1.377048433476182332e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (6.391679896709469011e-01+3.499678236883378979e-01j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (9.732564106981624885e-01+5.990185521808684133e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (2.097012946379441800e-01+2.705892832924959857e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (6.827279637209363594e-01+1.026728421552001169e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (7.264756612295764082e-01+7.405465590364112005e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (9.006878569405933899e-01+3.678783920401679230e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (3.814092870593861484e-01+2.560036755727057578e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (8.226915853074292517e-01+5.018243906921494579e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (7.930239988270471052e-03+1.418486436811697837e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (5.066281206817042637e-01+7.210637088851390430e-02j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (7.347398423390620881e-01+6.052030211873826726e-02j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (3.657626657561201533e-01+3.405159991551831578e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (8.906247797133509669e-01+2.355643730019864046e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (1.029507567252418987e-02+2.736154518526195956e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (3.853372925316714825e-01+6.028991743584377616e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (3.058097021865235909e-02+5.226152169664071145e-01j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (3.054143282138639393e-01+1.465555802598816904e-02j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (9.783493416376084495e-01+6.482921336609581697e-02j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (5.894915378491557556e-01+4.593514400240739093e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (3.026254692818706182e-01+7.040186842234352760e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (7.586401210383719729e-01+6.397705159918805062e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (5.252575741039904322e-01+5.824561170200668325e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (7.779810322062777894e-01+9.390731215304537471e-02j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (1.096437040289421905e-02+6.728471552420555168e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (1.193123923520549301e-01+2.969533361753688983e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (7.527382334896937088e-01+7.618760134882174295e-02j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (6.096138286874241974e-01+9.711126644923026019e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (5.462365458228710668e-01+8.868899572762385386e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (8.561694647472973818e-01+2.079457163541010845e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (4.938563245906021359e-01+2.396161652830367528e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (9.172291498340534588e-02+6.454372531086326470e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (3.122167495255928626e-01+6.355715651892375195e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (8.076326987001960500e-01+9.457945979335251607e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (7.177829273315680103e-01+6.557436535189132831e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (6.987544046779847751e-02+6.661560282206486772e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (1.502051610701304885e-02+9.755042823976719513e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (8.399765832976259228e-01+5.110997794457065035e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (9.504999351422279696e-01+2.402499824930917072e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (5.689986619969863435e-01+7.868468181568539777e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (2.022053955149485382e-01+2.435619607712200541e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (7.389426191959846957e-01+4.897081582023462554e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (8.181943787586463124e-01+6.231161188260458950e-02j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (3.153407407801454010e-01+2.985985284477423729e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (1.943672330965938722e-01+2.656346564983330660e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (4.218002071203621473e-01+3.401961343838348917e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (4.170397451636538300e-01+6.113702200486458294e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (7.341641249120223200e-01+4.219582974783224749e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (3.402453419359438014e-01+1.132602932313211408e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (5.448572402015169347e-01+5.545125650685860386e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (4.411472046376531120e-01+5.576276817658331053e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (1.310675616871841420e-01+8.660008708133881683e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (6.745684540677239216e-01+2.771565098414212613e-01j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (9.544309644507564805e-02+7.357336129972756877e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (3.038354337464972410e-01+3.894924368696720540e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (7.647502803735050092e-01+4.522803996615720745e-02j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (1.521858531293036609e-01+9.787552276899986747e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (4.776906323127061427e-01+6.080376422382798296e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
