# freq,S11
 (1.046448174213072679e-01+7.343486441375542961e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (8.578407739212077221e-01+2.372606538695614109e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (6.697094180512982442e-01+5.876976827705069351e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (1.370959707558937479e-01+3.787840227014933614e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (1.837877545468309393e-01+3.923127978371944158e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (1.233165026673568310e-01+7.147494103853032632e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (1.590792201896714664e-01+9.578799721727256911e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (7.397517237482376107e-01+6.315463615063523495e-01j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (3.275577008367522858e-01+3.264135609735462351e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (1.352704088170599839e-01+3.055595549934679855e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (2.546756926474261773e-01+2.089227987191728531e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (1.203919749239901194e-01+9.996993385689645351e-02j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (1.406254839385356892e-02+3.318745011403867462e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (9.601195927027021959e-01+1.468208339366803283e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (2.022826866926596967e-02+8.913541731071514818e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (6.149240227482314358e-01+6.327119745582140409e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (7.684123126202123677e-01+6.186475827986119835e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (2.558126531676733206e-01+6.288467353029977280e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (5.032159657743545678e-01+9.413268758560079386e-01j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (8.464350358510430716e-02+4.675753438045845423e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (5.559572036054798438e-01+1.709902388561941322e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (6.321230953524135110e-01+6.713553205602995622e-01j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (7.252409541479064581e-01+5.663798320014146181e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (3.734103986643498851e-01+9.919998746738245554e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (4.904135583097346540e-02+7.838993480066352992e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (4.893640271315831125e-01+9.212465644477506599e-01j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (1.759587480399584791e-01+8.249208960636766896e-01j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (2.029387591690517967e-01+4.112424874173156164e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (4.212337499543921115e-01+9.136352581700176723e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (2.840900650981278419e-01+8.102211126141858344e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (3.274047654854926881e-01+9.034363375499253612e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (6.369048413968235733e-01+9.247857516141319012e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (6.181256027706335532e-01+8.550784371857322874e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (3.902896494790447646e-01+4.259005108620764757e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (9.226584060097384743e-01+9.427733818766903529e-02j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (6.712634699343069666e-01+5.348783368996073984e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (1.390035261415965007e-01+7.508209510848307122e-02j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (3.805961874419824253e-01+1.921366173767463659e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (7.096328345004833116e-01+5.464391820947803735e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (5.781089800320184935e-01+7.262431350152341869e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
 (6.462853922212112856e-01+4.338078871111559209e-01j), (2.465071000000000000e+09+0.000000000000000000e+00j)
 (9.118523413198021954e-01+4.543967725987022588e-01j), (2.507570500000000000e+09+0.000000000000000000e+00j)
 (4.832191254634737865e-01+4.585872458192569168e-01j), (2.550070000000000000e+09+0.000000000000000000e+00j)
 (1.791730544622405219e-02+1.825806803887131124e-02j), (2.592569500000000000e+09+0.000000000000000000e+00j)
 (9.148501680482035159e-01+4.422492104707490546e-01j), (2.635069000000000000e+09+0.000000000000000000e+00j)
 (4.373189068627030274e-01+1.529387014904278752e-01j), (2.677568500000000000e+09+0.000000000000000000e+00j)
 (1.543131252031237910e-01+4.339329618855172210e-01j), (2.720068000000000000e+09+0.000000000000000000e+00j)
 (7.707527585759247346e-01+6.023531187685609023e-01j), (2.762567500000000000e+09+0.000000000000000000e+00j)
 (5.600375718345187437e-01+4.335287153864875176e-01j), (2.805067000000000000e+09+0.000000000000000000e+00j)
 (7.560958036341721700e-01+1.039202885330270387e-01j), (2.847566500000000000e+09+0.000000000000000000e+00j)
 (5.594002403471817209e-01+1.068040408105015437e-01j), (2.890066000000000000e+09+0.000000000000000000e+00j)
 (1.111184606698356614e-01+9.987235616841082519e-01j), (2.932565500000000000e+09+0.000000000000000000e+00j)
 (7.128804678814193441e-01+9.941062455278343313e-01j), (2.975065000000000000e+09+0.000000000000000000e+00j)
 (6.258156093511091367e-02+3.434575593966227025e-01j), (3.017564500000000000e+09+0.000000000000000000e+00j)
 (4.964299961327257593e-01+6.608540303590694220e-01j), (3.060064000000000000e+09+0.000000000000000000e+00j)
 (3.410162552064921471e-01+2.412613257504337971e-01j), (3.102563500000000000e+09+0.000000000000000000e+00j)
 (7.296908465865570292e-02+3.672495410405850480e-01j), (3.145063000000000000e+09+0.000000000000000000e+00j)
 (1.322667157229762136e-01+3.525686130776385374e-01j), (3.187562500000000000e+09+0.000000000000000000e+00j)
 (7.076229101051639825e-01+6.339959793089448015e-01j), (3.230062000000000000e+09+0.000000000000000000e+00j)
 (9.968252351736099914e-01+2.360993334972505409e-02j), (3.272561500000000000e+09+0.000000000000000000e+00j)
 (6.211031882496368395e-01+9.629245529526031522e-01j), (3.315061000000000000e+09+0.000000000000000000e+00j)
 (1.741109344734853570e-01+2.126692166736788847e-01j), (3.357560500000000000e+09+0.000000000000000000e+00j)
 (8.613196694334619430e-01+5.100040478188867521e-01j), (3.400060000000000000e+09+0.000000000000000000e+00j)
 (4.588770104975498088e-01+9.939489763935993594e-02j), (3.442559500000000000e+09+0.000000000000000000e+00j)
 (2.141420675362299963e-01+8.413194976854754259e-01j), (3.485059000000000000e+09+0.000000000000000000e+00j)
 (3.494538180210203793e-01+1.228500357991769709e-01j), (3.527558500000000000e+09+0.000000000000000000e+00j)
 (5.326275070136302636e-01+7.395538090470794579e-01j), (3.570058000000000000e+09+0.000000000000000000e+00j)
 (4.101064564756423669e-01+2.663465463394021349e-03j), (3.612557500000000000e+09+0.000000000000000000e+00j)
 (6.293120003573401400e-01+9.417703342772810737e-01j), (3.655057000000000000e+09+0.000000000000000000e+00j)
 (4.188121968204123746e-01+1.855661548371623226e-02j), (3.697556500000000000e+09+0.000000000000000000e+00j)
 (3.442479298200196158e-02+9.697676422526203543e-01j), (3.740056000000000000e+09+0.000000000000000000e+00j)
 (9.603760028772470037e-01+4.331451165416037030e-01j), (3.782555500000000000e+09+0.000000000000000000e+00j)
 (5.503508208474304775e-01+3.859098355572436745e-01j), (3.825055000000000000e+09+0.000000000000000000e+00j)
 (1.431392979696703982e-01+6.802964649558508325e-01j), (3.867554500000000000e+09+0.000000000000000000e+00j)
 (7.599036788404984755e-01+1.666049763012622531e-02j), (3.910054000000000000e+09+0.000000000000000000e+00j)
 (2.655500735643834265e-01+4.448800686028684392e-01j), (3.952553500000000000e+09+0.000000000000000000e+00j)
 (4.427141779676146971e-02+5.634426671805017328e-01j), (3.995053000000000000e+09+0.000000000000000000e+00j)
 (7.034078365651525999e-01+9.859470410080436453e-01j), (4.037552500000000000e+09+0.000000000000000000e+00j)
 (1.886830139188021560e-01+5.451445558316454498e-01j), (4.080052000000000000e+09+0.000000000000000000e+00j)
 (2.201719924326384081e-01+5.269715755545257840e-01j), (4.122551500000000000e+09+0.000000000000000000e+00j)
 (2.057873540761478992e-02+2.361591551300551428e-01j), (4.165051000000000000e+09+0.000000000000000000e+00j)
 (9.795538834002859296e-01+6.714482311660725511e-01j), (4.207550500000000000e+09+0.000000000000000000e+00j)
 (8.060618598047767369e-01+3.397179053509216118e-01j), (4.250050000000000000e+09+0.000000000000000000e+00j)
 (7.516670883519852575e-01+5.483878745583686820e-01j), (4.292549500000000000e+09+0.000000000000000000e+00j)
 (9.972586820212023806e-01+9.144037062509705605e-01j), (4.335049000000000000e+09+0.000000000000000000e+00j)
 (2.782883250142670351e-01+4.601510772991688203e-01j), (4.377548500000000000e+09+0.000000000000000000e+00j)
 (3.504694031629522755e-01+9.638733205809233429e-01j), (4.420048000000000000e+09+0.000000000000000000e+00j)
 (1.240817420952224914e-01+9.811604548143204596e-02j), (4.462547500000000000e+09+0.000000000000000000e+00j)
 (1.072637396096469686e-01+4.594575141025557530e-01j), (4.505047000000000000e+09+0.000000000000000000e+00j)
 (3.924866585702385668e-01+2.063877346937202928e-01j), (4.547546500000000000e+09+0.000000000000000000e+00j)
 (7.989985062847861919e-01+7.339005324397401830e-01j), (4.590046000000000000e+09+0.000000000000000000e+00j)
 (6.148229147520246629e-01+9.792920234252409095e-01j), (4.632545500000000000e+09+0.000000000000000000e+00j)
 (8.987909290157866105e-01+2.312174417588332975e-01j), (4.675045000000000000e+09+0.000000000000000000e+00j)
 (9.593216034950294846e-01+4.969384184183898157e-01j), (4.717544500000000000e+09+0.000000000000000000e+00j)
 (2.530548761345408071e-01+1.764181890303373468e-01j), (4.760044000000000000e+09+0.000000000000000000e+00j)
 (1.632568220027524886e-01+1.422377510884658136e-01j), (4.802543500000000000e+09+0.000000000000000000e+00j)
 (9.078939831057768473e-01+8.201547971281752947e-02j), (4.845043000000000000e+09+0.000000000000000000e+00j)
 (5.758279934084571394e-01+9.998392978052508262e-01j), (4.887542500000000000e+09+0.000000000000000000e+00j)
 (3.979245439199865508e-01+5.053357155519656585e-01j), (4.930042000000000000e+09+0.000000000000000000e+00j)
 (1.278828563545753028e-01+9.498915393760143377e-02j), (4.972541500000000000e+09+0.000000000000000000e+00j)
 (5.169819478096614462e-01+2.632989807066720145e-01j), (5.015041000000000000e+09+0.000000000000000000e+00j)
 (2.252531627172021933e-01+8.838918478463347883e-01j), (5.057540500000000000e+09+0.000000000000000000e+00j)
 (6.981871677849215141e-01+7.481985251331257913e-01j), (5.100040000000000000e+09+0.000000000000000000e+00j)
 (3.334909175279254789e-02+2.407591847996737311e-01j), (5.142539500000000000e+09+0.000000000000000000e+00j)
 (6.433759630774219529e-01+1.379515517569616101e-01j), (5.185039000000000000e+09+0.000000000000000000e+00j)
 (4.146065210747107432e-01+3.360920416686350443e-01j), (5.227538500000000000e+09+0.000000000000000000e+00j)
 (5.374003014197132888e-01+4.048301533680449538e-01j), (5.270038000000000000e+09+0.000000000000000000e+00j)
 (5.618449463766344021e-01+7.943047310405022543e-01j), (5.312537500000000000e+09+0.000000000000000000e+00j)
 (1.162395481999128899e-01+4.154639678817672044e-01j), (5.355037000000000000e+09+0.000000000000000000e+00j)
 (9.614496019357490209e-01+4.429293268618630375e-01j), (5.397536500000000000e+09+0.000000000000000000e+00j)
 (9.810248443452119771e-01+7.696199468752050743e-01j), (5.440036000000000000e+09+0.000000000000000000e+00j)
 (5.580925918322754420e-01+8.075294452699514069e-01j), (5.482535500000000000e+09+0.000000000000000000e+00j)
 (7.137029564648263991e-01+7.747426954752627548e-01j), (5.525035000000000000e+09+0.000000000000000000e+00j)
 (1.125619006235158981e-01+1.036936555090306467e-02j), (5.567534500000000000e+09+0.000000000000000000e+00j)
 (8.713302268668697836e-01+6.632088881601283514e-02j), (5.610034000000000000e+09+0.000000000000000000e+00j)
 (1.988839533913978608e-01+7.087589884083356218e-02j), (5.652533500000000000e+09+0.000000000000000000e+00j)
 (6.722343690996649412e-01+8.146411830881694627e-02j), (5.695033000000000000e+09+0.000000000000000000e+00j)
 (2.881196287253432464e-01+2.493158907473380648e-01j), (5.737532500000000000e+09+0.000000000000000000e+00j)
 (6.428533655085518772e-01+8.987455327681308503e-01j), (5.780032000000000000e+09+0.000000000000000000e+00j)
 (5.865657205046025391e-01+7.739881134751718239e-01j), (5.822531500000000000e+09+0.000000000000000000e+00j)
 (3.213319228188860066e-02+1.147594733684678125e-01j), (5.865031000000000000e+09+0.000000000000000000e+00j)
 (4.143688740757311972e-02+5.946913398971035436e-01j), (5.907530500000000000e+09+0.000000000000000000e+00j)
 (8.099957984431264135e-01+3.842876990865914388e-01j), (5.950030000000000000e+09+0.000000000000000000e+00j)
 (4.033367514731954762e-01+8.649496259720340641e-01j), (5.992529500000000000e+09+0.000000000000000000e+00j)
 (1.360550982952262178e-01+1.349230015615808798e-01j), (6.035029000000000000e+09+0.000000000000000000e+00j)
 (8.629272609681390982e-01+3.403275907529014210e-01j), (6.077528500000000000e+09+0.000000000000000000e+00j)
 (8.339431510149030169e-01+5.472488306392816471e-01j), (6.120028000000000000e+09+0.000000000000000000e+00j)
 (9.663833522951835731e-01+9.287744481399229368e-01j), (6.162527500000000000e+09+0.000000000000000000e+00j)
 (1.561126674030260952e-01+1.477527875135929980e-01j), (6.205027000000000000e+09+0.000000000000000000e+00j)
 (9.179858787655348351e-01+1.435913910256257919e-01j), (6.247526500000000000e+09+0.000000000000000000e+00j)
 (3.685167053289064576e-01+3.674280141178553061e-01j), (6.290026000000000000e+09+0.000000000000000000e+00j)
 (9.251349171356019196e-01+3.915034725724775289e-01j), (6.332525500000000000e+09+0.000000000000000000e+00j)
 (6.767632253359177064e-01+3.362437750018183458e-01j), (6.375025000000000000e+09+0.000000000000000000e+00j)
 (6.569455108537040067e-01+5.265619666083034556e-01j), (6.417524500000000000e+09+0.000000000000000000e+00j)
 (9.365745106357215022e-01+3.883750829832152140e-01j), (6.460024000000000000e+09+0.000000000000000000e+00j)
 (6.254450205533657048e-02+6.351711567914201106e-01j), (6.502523500000000000e+09+0.000000000000000000e+00j)
 (8.944528804234064268e-01+7.634974229991275951e-01j), (6.545023000000000000e+09+0.000000000000000000e+00j)
 (8.235607517511229769e-01+4.588005160139618788e-01j), (6.587522500000000000e+09+0.000000000000000000e+00j)
 (9.755328999893368991e-01+7.506073916466995399e-01j), (6.630022000000000000e+09+0.000000000000000000e+00j)
 (1.745580110739661794e-01+5.396120657673169063e-01j), (6.672521500000000000e+09+0.000000000000000000e+00j)
 (6.665733500973697323e-01+1.992307329415242689e-01j), (6.715021000000000000e+09+0.000000000000000000e+00j)
 (2.527696756838720971e-01+6.088673417435286339e-02j), (6.757520500000000000e+09+0.000000000000000000e+00j)
 (1.059465543268397481e-01+6.069127675432974822e-01j), (6.800020000000000000e+09+0.000000000000000000e+00j)
 (9.010351815854565904e-01+4.975732741933133196e-01j), (6.842519500000000000e+09+0.000000000000000000e+00j)
 (2.274680320566625502e-01+3.507228154529198338e-01j), (6.885019000000000000e+09+0.000000000000000000e+00j)
 (4.563321667362590928e-01+2.461370516638017314e-02j), (6.927518500000000000e+09+0.000000000000000000e+00j)
 (7.983242655319630066e-01+6.091717792661548447e-01j), (6.970018000000000000e+09+0.000000000000000000e+00j)
 (7.843129186327214564e-01+1.519515985532998714e-01j), (7.012517500000000000e+09+0.000000000000000000e+00j)
 (3.795072104877256214e-01+8.258972970263559477e-01j), (7.055017000000000000e+09+0.000000000000000000e+00j)
 (6.203292774200844795e-01+3.215433377814091997e-02j), (7.097516500000000000e+09+0.000000000000000000e+00j)
 (1.684841438895854360e-01+4.747471774492517671e-02j), (7.140016000000000000e+09+0.000000000000000000e+00j)
 (6.113052794741445917e-01+7.490641747854572818e-01j), (7.182515500000000000e+09+0.000000000000000000e+00j)
 (3.538114750530068076e-01+4.738404106096365531e-01j), (7.225015000000000000e+09+0.000000000000000000e+00j)
 (6.043068709441915543e-01+7.823798904708436641e-01j), (7.267514500000000000e+09+0.000000000000000000e+00j)
 (4.033568212623039884e-02+3.607616106869876438e-01j), (7.310014000000000000e+09+0.000000000000000000e+00j)
 (6.426706494313944029e-01+3.440617258336298168e-01j), (7.352513500000000000e+09+0.000000000000000000e+00j)
 (1.630849524316718702e-01+6.380955874695115604e-01j), (7.395013000000000000e+09+0.000000000000000000e+00j)
 (4.674851023913796366e-01+8.752529831746311828e-01j), (7.437512500000000000e+09+0.000000000000000000e+00j)
 (3.151016162916298047e-01+5.198016447837705556e-02j), (7.480012000000000000e+09+0.000000000000000000e+00j)
 (3.318423770153654528e-01+1.546002643296188195e-01j), (7.522511500000000000e+09+0.000000000000000000e+00j)
 (1.977316880575659130e-01+3.533100070649096702e-01j), (7.565011000000000000e+09+0.000000000000000000e+00j)
 (4.214051785381892623e-01+3.672104084336217378e-01j), (7.607510500000000000e+09+0.000000000000000000e+00j)
 (1.755912576195339803e-01+2.644617932527624227e-01j), (7.650010000000000000e+09+0.000000000000000000e+00j)
 (2.805124420377118621e-01+5.815966536630352568e-01j), (7.692509500000000000e+09+0.000000000000000000e+00j)
 (5.097959644683526248e-01+8.780411019752043522e-02j), (7.735009000000000000e+09+0.000000000000000000e+00j)
 (6.616821423406926694e-02+5.736801008270182578e-01j), (7.777508500000000000e+09+0.000000000000000000e+00j)
 (9.343370783059432583e-01+5.733781508319260034e-01j), (7.820008000000000000e+09+0.000000000000000000e+00j)
 (8.701760451949547281e-02+3.504901063233583081e-01j), (7.862507500000000000e+09+0.000000000000000000e+00j)
 (1.197401650206828538e-01+9.199717259023625360e-01j), (7.905007000000000000e+09+0.000000000000000000e+00j)
 (6.703607745689915687e-01+8.160449638839178954e-01j), (7.947506500000000000e+09+0.000000000000000000e+00j)
 (8.411678191930609394e-01+6.686412008231177317e-01j), (7.990006000000000000e+09+0.000000000000000000e+00j)
 (8.509385465150578476e-01+8.791939556834084124e-01j), (8.032505500000000000e+09+0.000000000000000000e+00j)
 (7.828133297579883410e-01+8.064507640079435768e-01j), (8.075005000000000000e+09+0.000000000000000000e+00j)
 (3.063553935587191024e-01+6.989860049844993650e-01j), (8.117504500000000000e+09+0.000000000000000000e+00j)
 (2.182485223347997438e-01+2.522455008094685036e-01j), (8.160004000000000000e+09+0.000000000000000000e+00j)
 (8.122757555047956934e-01+7.770922326863072271e-02j), (8.202503500000000000e+09+0.000000000000000000e+00j)
 (6.596585152531186935e-01+7.865686530414888189e-01j), (8.245003000000000000e+09+0.000000000000000000e+00j)
 (9.507158531667911916e-01+5.256121245987478430e-01j), (8.287502500000000000e+09+0.000000000000000000e+00j)
 (9.359556450980923703e-01+1.932863416233259191e-01j), (8.330002000000000000e+09+0.000000000000000000e+00j)
 (8.690515352636746238e-01+8.522090962948152271e-01j), (8.372501500000000000e+09+0.000000000000000000e+00j)
 (7.010454801336282182e-01+8.604560108173683330e-01j), (8.415001000000000000e+09+0.000000000000000000e+00j)
 (5.948907400804787082e-01+3.061401749317469445e-01j), (8.457500500000000000e+09+0.000000000000000000e+00j)
 (7.940940137564618251e-01+6.027632893859131702e-01j), (8.500000000000000000e+09+0.000000000000000000e+00j)
 (6.070039792854599048e-01+4.618754534781728260e-01j), (1.000000000000000000e+05+0.000000000000000000e+00j)
 (6.986055889610685021e-01+4.159275262003470086e-02j), (4.259950000000000000e+07+0.000000000000000000e+00j)
 (7.653145913802628097e-02+1.569891883097059848e-01j), (8.509900000000000000e+07+0.000000000000000000e+00j)
 (3.674731204435063292e-01+9.280588154043390992e-01j), (1.275985000000000000e+08+0.000000000000000000e+00j)
 (4.515130450789149874e-01+1.228140285431417178e-01j), (1.700980000000000000e+08+0.000000000000000000e+00j)
 (8.228460173996772209e-01+3.774099869854989908e-01j), (2.125975000000000000e+08+0.000000000000000000e+00j)
 (8.855843000737948501e-01+8.811535868295278240e-01j), (2.550970000000000000e+08+0.000000000000000000e+00j)
 (9.919981449089971814e-01+5.067779675659767058e-01j), (2.975965000000000000e+08+0.000000000000000000e+00j)
 (1.117710965147702407e-01+6.004715488864494910e-01j), (3.400960000000000000e+08+0.000000000000000000e+00j)
 (6.778028947187825226e-01+3.751383190528907452e-01j), (3.825955000000000000e+08+0.000000000000000000e+00j)
 (3.365420322523976493e-01+1.175594284357767139e-01j), (4.250950000000000000e+08+0.000000000000000000e+00j)
 (1.682270590797965149e-01+2.883364248403457175e-01j), (4.675945000000000000e+08+0.000000000000000000e+00j)
 (8.845748938098503267e-01+7.633660187786804885e-01j), (5.100940000000000000e+08+0.000000000000000000e+00j)
 (7.058890170904918993e-01+5.055124714093112148e-01j), (5.525935000000000000e+08+0.000000000000000000e+00j)
 (1.022252205724282215e-01+5.085917363044007988e-01j), (5.950930000000000000e+08+0.000000000000000000e+00j)
 (3.855180804036237863e-01+6.807137108539133008e-01j), (6.375925000000000000e+08+0.000000000000000000e+00j)
 (2.349079556951535475e-01+4.552476156523665995e-02j), (6.800920000000000000e+08+0.000000000000000000e+00j)
 (5.636993270062513606e-01+6.856104897867882908e-01j), (7.225915000000000000e+08+0.000000000000000000e+00j)
 (9.185085380989022052e-02+7.988971015269435982e-01j), (7.650910000000000000e+08+0.000000000000000000e+00j)
 (5.106844155195177093e-01+8.327151563647882115e-01j), (8.075905000000000000e+08+0.000000000000000000e+00j)
 (2.533576681907949713e-01+2.365942282889628157e-01j), (8.500900000000000000e+08+0.000000000000000000e+00j)
 (8.201434217131871041e-01+8.773980449875303789e-01j), (8.925895000000000000e+08+0.000000000000000000e+00j)
 (1.378166942565661746e-02+1.281817802011355756e-01j), (9.350890000000000000e+08+0.000000000000000000e+00j)
 (1.896376129149259793e-01+9.255200462106535353e-01j), (9.775885000000000000e+08+0.000000000000000000e+00j)
 (4.477717026043126491e-01+6.203998366589645874e-01j), (1.020088000000000000e+09+0.000000000000000000e+00j)
 (6.325805574699450151e-01+9.361404253732996672e-02j), (1.062587500000000000e+09+0.000000000000000000e+00j)
 (6.524114410150958498e-01+3.537278163566238698e-01j), (1.105087000000000000e+09+0.000000000000000000e+00j)
 (3.490885208829239694e-01+4.841192633440773996e-01j), (1.147586500000000000e+09+0.000000000000000000e+00j)
 (2.058421057705550616e-02+6.137875675590329649e-01j), (1.190086000000000000e+09+0.000000000000000000e+00j)
 (6.353212378826516016e-01+4.899419856316787891e-01j), (1.232585500000000000e+09+0.000000000000000000e+00j)
 (6.170540292849243658e-01+7.699110400534363574e-01j), (1.275085000000000000e+09+0.000000000000000000e+00j)
 (2.604161145624970253e-01+9.675254459665687534e-01j), (1.317584500000000000e+09+0.000000000000000000e+00j)
 (9.428713754111510692e-01+7.180736990120577534e-01j), (1.360084000000000000e+09+0.000000000000000000e+00j)
 (3.933903845759065820e-01+4.732874973995796486e-01j), (1.402583500000000000e+09+0.000000000000000000e+00j)
 (1.725149916394301819e-01+7.604237972291837400e-01j), (1.445083000000000000e+09+0.000000000000000000e+00j)
 (2.835329138920790193e-01+2.452477270915411900e-01j), (1.487582500000000000e+09+0.000000000000000000e+00j)
 (7.938651001276447738e-01+7.066757857991290415e-02j), (1.530082000000000000e+09+0.000000000000000000e+00j)
 (5.103991382426605883e-01+3.258619247234291194e-01j), (1.572581500000000000e+09+0.000000000000000000e+00j)
 (2.270461876157043868e-01+5.987947267855369127e-01j), (1.615081000000000000e+09+0.000000000000000000e+00j)
 (1.323708951587395655e-01+1.758649039023452154e-03j), (1.657580500000000000e+09+0.000000000000000000e+00j)
 (4.524183383506935607e-01+5.458774251384638232e-01j), (1.700080000000000000e+09+0.000000000000000000e+00j)
 (2.952148344584641926e-01+3.505355023015384042e-01j), (1.742579500000000000e+09+0.000000000000000000e+00j)
 (1.337917466115872145e-01+6.963178149419694263e-01j), (1.785079000000000000e+09+0.000000000000000000e+00j)
 (2.022403001907862041e-01+5.610291251689547565e-02j), (1.827578500000000000e+09+0.000000000000000000e+00j)
 (2.237387428254868915e-01+8.390221824527710481e-02j), (1.870078000000000000e+09+0.000000000000000000e+00j)
 (1.930192267624188940e-01+9.314231535981254417e-01j), (1.912577500000000000e+09+0.000000000000000000e+00j)
 (6.856402389194500291e-01+8.275072569553666435e-01j), (1.955077000000000000e+09+0.000000000000000000e+00j)
 (6.331169563074448003e-01+5.316640002508735696e-01j), (1.997576500000000000e+09+0.000000000000000000e+00j)
 (9.152805915046390295e-01+8.694470900470792074e-01j), (2.040076000000000000e+09+0.000000000000000000e+00j)
 (7.937476629962743058e-01+3.355994136300087805e-01j), (2.082575500000000000e+09+0.000000000000000000e+00j)
 (9.338959621613216466e-01+8.864134197451861708e-01j), (2.125075000000000000e+09+0.000000000000000000e+00j)
 (8.850650764721479380e-01+3.375995036008720973e-01j), (2.167574500000000000e+09+0.000000000000000000e+00j)
 (4.412848500252315453e-01+8.948152447275425914e-03j), (2.210074000000000000e+09+0.000000000000000000e+00j)
 (6.830455998870699208e-02+5.289046472855839509e-01j), (2.252573500000000000e+09+0.000000000000000000e+00j)
 (8.076543651530202483e-01+4.610844899144116438e-01j), (2.295073000000000000e+09+0.000000000000000000e+00j)
 (7.975747019498502510e-02+5.319916100789171542e-01j), (2.337572500000000000e+09+0.000000000000000000e+00j)
 (2.157222015954097794e-01+8.771277123217863236e-01j), (2.380072000000000000e+09+0.000000000000000000e+00j)
 (9.498866913348924523e-01+6.150412430625893379e-01j), (2.422571500000000000e+09+0.000000000000000000e+00j)
