,x,y,z,w,freq,S11
53,0.0,0.0,0.0,0.0,(2252573500+0j),(0.34973922700676563+0.004238809454964909j)
54,0.0,0.0,0.0,0.0,(2295073000+0j),(0.1811733053955228+0.6170345100439353j)
55,0.0,0.0,0.0,0.0,(2337572500+0j),(0.938836910507022+0.6955061698440765j)
56,0.0,0.0,0.0,0.0,(2380072000+0j),(0.18867437770956952+0.9690394389248855j)
57,0.0,0.0,0.0,0.0,(2422571500+0j),(0.6580364492942915+0.4880533206482077j)
58,0.0,0.0,0.0,0.0,(2465071000+0j),(0.7946361202905117+0.05984731499817253j)
59,0.0,0.0,0.0,0.0,(2507570500+0j),(0.9169491938377166+0.19787558217935308j)
60,0.0,0.0,0.0,0.0,(2550070000+0j),(0.4380018092154888+0.6178477458518611j)
61,0.0,0.0,0.0,0.0,(2592569500+0j),(0.7555009917779693+0.9663953378316741j)
62,0.0,0.0,0.0,0.0,(2635069000+0j),(0.7688116993442773+0.8598044480111153j)
63,0.0,0.0,0.0,0.0,(2677568500+0j),(0.34721445431319187+0.5799063385701365j)
64,0.0,0.0,0.0,0.0,(2720068000+0j),(0.8056401459065452+0.9007868787062046j)
65,0.0,0.0,0.0,0.0,(2762567500+0j),(0.39917767073931454+0.6513172363443857j)
66,0.0,0.0,0.0,0.0,(2805067000+0j),(0.2997275178854709+0.946386275056122j)
67,0.0,0.0,0.0,0.0,(2847566500+0j),(0.025240475175085098+0.2683664364381123j)
68,0.0,0.0,0.0,0.0,(2890066000+0j),(0.8269539957662488+0.8351003718511295j)
69,0.0,0.0,0.0,0.0,(2932565500+0j),(0.19124993466384654+0.7876544445506942j)
70,0.0,0.0,0.0,0.0,(2975065000+0j),(0.04978213427924083+0.6951363566351241j)
71,0.0,0.0,0.0,0.0,(3017564500+0j),(0.5635504075988392+0.6656029212767414j)
72,0.0,0.0,0.0,0.0,(3060064000+0j),(0.7891160450719229+0.20800298049606236j)
73,0.0,0.0,0.0,0.0,(3102563500+0j),(0.8739691864314678+0.579177164370968j)
74,0.0,0.0,0.0,0.0,(3145063000+0j),(0.1544137062087172+0.6567020427822757j)
75,0.0,0.0,0.0,0.0,(3187562500+0j),(0.05390120524019315+0.14068060061455379j)
76,0.0,0.0,0.0,0.0,(3230062000+0j),(0.6314004585668563+0.1466483091333156j)
77,0.0,0.0,0.0,0.0,(3272561500+0j),(0.269923687870651+0.7082383749330715j)
78,0.0,0.0,0.0,0.0,(3315061000+0j),(0.885099421966506+0.15217917443750384j)
79,0.0,0.0,0.0,0.0,(3357560500+0j),(0.22247558391827404+0.6174188395527127j)
80,0.0,0.0,0.0,0.0,(3400060000+0j),(0.09272977657725345+0.7409599455259976j)
81,0.0,0.0,0.0,0.0,(3442559500+0j),(0.39071739160123775+0.08473042481583437j)
82,0.0,0.0,0.0,0.0,(3485059000+0j),(0.09028984851358723+0.37019628017579564j)
83,0.0,0.0,0.0,0.0,(3527558500+0j),(0.7709500778913815+0.9778462647899304j)
84,0.0,0.0,0.0,0.0,(3570058000+0j),(0.7245291885783669+0.6849619341675034j)
85,0.0,0.0,0.0,0.0,(3612557500+0j),(0.6111302184082982+0.4882286266115239j)
86,0.0,0.0,0.0,0.0,(3655057000+0j),(0.19240911761028645+0.34529168458248294j)
87,0.0,0.0,0.0,0.0,(3697556500+0j),(0.7213943619254596+0.04981308607677415j)
88,0.0,0.0,0.0,0.0,(3740056000+0j),(0.8077097113348282+0.9284178614053824j)
89,0.0,0.0,0.0,0.0,(3782555500+0j),(0.17872385384176648+0.35747680618509314j)
90,0.0,0.0,0.0,0.0,(3825055000+0j),(0.6205321585170571+0.07867887335430668j)
91,0.0,0.0,0.0,0.0,(3867554500+0j),(0.47073918499168266+0.14426429407224517j)
92,0.0,0.0,0.0,0.0,(3910054000+0j),(0.30169268450875153+0.5829544311179016j)
93,0.0,0.0,0.0,0.0,(3952553500+0j),(0.7116725902570988+0.8835409979874801j)
94,0.0,0.0,0.0,0.0,(3995053000+0j),(0.9461522289067225+0.5040095557844704j)
95,0.0,0.0,0.0,0.0,(4037552500+0j),(0.08187356008669666+0.8830592531816724j)
96,0.0,0.0,0.0,0.0,(4080052000+0j),(0.8069852012880296+0.10881602332088602j)
97,0.0,0.0,0.0,0.0,(4122551500+0j),(0.9899641092523909+0.5885491670153666j)
98,0.0,0.0,0.0,0.0,(4165051000+0j),(0.23381117122478667+0.7383742160005002j)
99,0.0,0.0,0.0,0.0,(4207550500+0j),(0.26300000011531066+0.7903762435643793j)
100,0.0,0.0,0.0,0.0,(4250050000+0j),(0.5531769609037276+0.11335778397638796j)
101,0.0,0.0,0.0,0.0,(4292549500+0j),(0.6321479024612778+0.5506268955139093j)
102,0.0,0.0,0.0,0.0,(4335049000+0j),(0.38081039873905176+0.6155413198758346j)
103,0.0,0.0,0.0,0.0,(4377548500+0j),(0.9957881435680273+0.9456504753737126j)
104,0.0,0.0,0.0,0.0,(4420048000+0j),(0.6217386481014542+0.1761449143935807j)
105,0.0,0.0,0.0,0.0,(4462547500+0j),(0.07352062997733155+0.5161461224609295j)
106,0.0,0.0,0.0,0.0,(4505047000+0j),(0.9725032154097397+0.40089701474710904j)
107,0.0,0.0,0.0,0.0,(4547546500+0j),(0.9003101379537275+0.8658953982249017j)
108,0.0,0.0,0.0,0.0,(4590046000+0j),(0.48567116547917955+0.42460285071465953j)
109,0.0,0.0,0.0,0.0,(4632545500+0j),(0.3260520450387264+0.05602443180525607j)
110,0.0,0.0,0.0,0.0,(4675045000+0j),(0.47154270351792593+0.7741256042119894j)
111,0.0,0.0,0.0,0.0,(4717544500+0j),(0.2648834309251903+0.13918580776178824j)
112,0.0,0.0,0.0,0.0,(4760044000+0j),(0.3439073508861856+0.9202173906537049j)
113,0.0,0.0,0.0,0.0,(4802543500+0j),(0.8556875026888897+0.7605356709406086j)
114,0.0,0.0,0.0,0.0,(4845043000+0j),(0.8527676315082027+0.47174627108737055j)
115,0.0,0.0,0.0,0.0,(4887542500+0j),(0.5949204509813675+0.8201304108788885j)
116,0.0,0.0,0.0,0.0,(4930042000+0j),(0.9118802555438359+0.41739322229450515j)
117,0.0,0.0,0.0,0.0,(4972541500+0j),(0.2358203881826978+0.12774347233877226j)
118,0.0,0.0,0.0,0.0,(5015041000+0j),(0.15325342318007817+0.0779636970526254j)
119,0.0,0.0,0.0,0.0,(5057540500+0j),(0.7087638915917633+0.8647884438958782j)
120,0.0,0.0,0.0,0.0,(5100040000+0j),(0.9460207331708894+0.38555830934251567j)
121,0.0,0.0,0.0,0.0,(5142539500+0j),(0.11449122975575776+0.041655649892663016j)
122,0.0,0.0,0.0,0.0,(5185039000+0j),(0.6637672193166446+0.052213481507006j)
123,0.0,0.0,0.0,0.0,(5227538500+0j),(0.40087446286763584+0.9877962252608316j)
124,0.0,0.0,0.0,0.0,(5270038000+0j),(0.20968983056562807+0.6474299929307503j)
125,0.0,0.0,0.0,0.0,(5312537500+0j),(0.25426458852018197+0.5262746345209739j)
126,0.0,0.0,0.0,0.0,(5355037000+0j),(0.38653441255559406+0.8186121326558383j)
127,0.0,0.0,0.0,0.0,(5397536500+0j),(0.2442126684822632+0.49860983681522286j)
128,0.0,0.0,0.0,0.0,(5440036000+0j),(0.22015622645272404+0.1988140528343595j)
129,0.0,0.0,0.0,0.0,(5482535500+0j),(0.4107798194772676+0.9021401427994219j)
130,0.0,0.0,0.0,0.0,(5525035000+0j),(0.9609641724494373+0.6701359527622788j)
131,0.0,0.0,0.0,0.0,(5567534500+0j),(0.47991483477881913+0.25042476324958485j)
132,0.0,0.0,0.0,0.0,(5610034000+0j),(0.33833998344239524+0.5814332281425185j)
133,0.0,0.0,0.0,0.0,(5652533500+0j),(0.9541948698441164+0.9469346228763781j)
134,0.0,0.0,0.0,0.0,(5695033000+0j),(0.46811807601145805+0.9956880637572424j)
135,0.0,0.0,0.0,0.0,(5737532500+0j),(0.9876869838947737+0.806424076052865j)
136,0.0,0.0,0.0,0.0,(5780032000+0j),(0.4987856148606191+0.7717852110533785j)
137,0.0,0.0,0.0,0.0,(5822531500+0j),(0.45678256040124+0.9908449470824482j)
138,0.0,0.0,0.0,0.0,(5865031000+0j),(0.6091828021644478+0.8857219824481348j)
139,0.0,0.0,0.0,0.0,(5907530500+0j),(0.9045108493413284+0.38536887775894146j)
140,0.0,0.0,0.0,0.0,(5950030000+0j),(0.90396384660001+0.5836836862413382j)
141,0.0,0.0,0.0,0.0,(5992529500+0j),(0.7315852055121222+0.687420818958336j)
142,0.0,0.0,0.0,0.0,(6035029000+0j),(0.6329232713844012+0.9911707453738402j)
143,0.0,0.0,0.0,0.0,(6077528500+0j),(0.8060007671547041+0.028175518848186365j)
144,0.0,0.0,0.0,0.0,(6120028000+0j),(0.958404983563164+0.6430683420993109j)
145,0.0,0.0,0.0,0.0,(6162527500+0j),(0.7093320963449005+0.37896710761038166j)
146,0.0,0.0,0.0,0.0,(6205027000+0j),(0.5722133678993818+0.8596524851306417j)
147,0.0,0.0,0.0,0.0,(6247526500+0j),(0.23914333879726912+0.986767708483672j)
148,0.0,0.0,0.0,0.0,(6290026000+0j),(0.3101543592342427+0.47249204438125814j)
149,0.0,0.0,0.0,0.0,(6332525500+0j),(0.7666902154796036+0.4889053325078573j)
150,0.0,0.0,0.0,0.0,(6375025000+0j),(0.598408094017373+0.0849059368275028j)
151,0.0,0.0,0.0,0.0,(6417524500+0j),(0.6937749327391399+0.5596668650064396j)
152,0.0,0.0,0.0,0.0,(6460024000+0j),(0.46764155675086416+0.6096687190518824j)
153,0.0,0.0,0.0,0.0,(6502523500+0j),(0.6439136583843431+0.4903679362264721j)
154,0.0,0.0,0.0,0.0,(6545023000+0j),(0.7157456078130128+0.9644448108670792j)
155,0.0,0.0,0.0,0.0,(6587522500+0j),(0.3574222374928251+0.8338765263400676j)
156,0.0,0.0,0.0,0.0,(6630022000+0j),(0.5254964155590909+0.21582932594905435j)
157,0.0,0.0,0.0,0.0,(6672521500+0j),(0.20438683353289844+0.5202803472882207j)
158,0.0,0.0,0.0,0.0,(6715021000+0j),(0.4403083556320291+0.8510172385055793j)
159,0.0,0.0,0.0,0.0,(6757520500+0j),(0.5825199123579962+0.6010837856211212j)
160,0.0,0.0,0.0,0.0,(6800020000+0j),(0.1897983205290361+0.8226510251766347j)
161,0.0,0.0,0.0,0.0,(6842519500+0j),(0.4164665889759931+0.15797703940780083j)
162,0.0,0.0,0.0,0.0,(6885019000+0j),(0.14044704228559912+0.18280002030404996j)
163,0.0,0.0,0.0,0.0,(6927518500+0j),(0.008048039732972967+0.8278916190062944j)
164,0.0,0.0,0.0,0.0,(6970018000+0j),(0.011990508563797353+0.20589201850819627j)
165,0.0,0.0,0.0,0.0,(7012517500+0j),(0.02612550880889053+0.3767098759642483j)
166,0.0,0.0,0.0,0.0,(7055017000+0j),(0.8999054750673338+0.8929429877941437j)
167,0.0,0.0,0.0,0.0,(7097516500+0j),(0.13245641886791892+0.530400104053706j)
168,0.0,0.0,0.0,0.0,(7140016000+0j),(0.7094102067224546+0.8470193093882756j)
169,0.0,0.0,0.0,0.0,(7182515500+0j),(0.7844111982523321+0.9374155622938977j)
170,0.0,0.0,0.0,0.0,(7225015000+0j),(0.23280880612933508+0.3496901615114455j)
171,0.0,0.0,0.0,0.0,(7267514500+0j),(0.29023477982198387+0.5958862050205471j)
172,0.0,0.0,0.0,0.0,(7310014000+0j),(0.49638810308965575+0.04895249736835994j)
173,0.0,0.0,0.0,0.0,(7352513500+0j),(0.5528317889467073+0.3244051606726096j)
174,0.0,0.0,0.0,0.0,(7395013000+0j),(0.9675449922665152+0.608705670600653j)
175,0.0,0.0,0.0,0.0,(7437512500+0j),(0.7041414215950752+0.9736362686915035j)
176,0.0,0.0,0.0,0.0,(7480012000+0j),(0.5832144931623823+0.2103885607972259j)
177,0.0,0.0,0.0,0.0,(7522511500+0j),(0.11941091245769608+0.6090615349148024j)
178,0.0,0.0,0.0,0.0,(7565011000+0j),(0.9460992066668639+0.2607414671073802j)
179,0.0,0.0,0.0,0.0,(7607510500+0j),(0.030926141250156913+0.6686114909171215j)
180,0.0,0.0,0.0,0.0,(7650010000+0j),(0.3601141439998671+0.34453469018363714j)
181,0.0,0.0,0.0,0.0,(7692509500+0j),(0.6570357937972201+0.2597250673621537j)
182,0.0,0.0,0.0,0.0,(7735009000+0j),(0.7700571477906211+0.6018997748876301j)
183,0.0,0.0,0.0,0.0,(7777508500+0j),(0.30233957422065705+0.7247190478805624j)
184,0.0,0.0,0.0,0.0,(7820008000+0j),(0.7128388550172016+0.8641557745187967j)
185,0.0,0.0,0.0,0.0,(7862507500+0j),(0.8659813202713382+0.2998735576051008j)
186,0.0,0.0,0.0,0.0,(7905007000+0j),(0.5984260391856643+0.8127314608489189j)
187,0.0,0.0,0.0,0.0,(7947506500+0j),(0.2745867779999678+0.9798381426772713j)
188,0.0,0.0,0.0,0.0,(7990006000+0j),(0.20224378503621743+0.9421101888963654j)
189,0.0,0.0,0.0,0.0,(8032505500+0j),(0.562724606069468+0.01683061193825297j)
190,0.0,0.0,0.0,0.0,(8075005000+0j),(0.4175775619797125+0.8269854437819794j)
191,0.0,0.0,0.0,0.0,(8117504500+0j),(0.14531140760311656+0.6352268778424094j)
192,0.0,0.0,0.0,0.0,(8160004000+0j),(0.5790147819403672+0.24314159961625448j)
193,0.0,0.0,0.0,0.0,(8202503500+0j),(0.8966760053438747+0.296645962031425j)
194,0.0,0.0,0.0,0.0,(8245003000+0j),(0.6979724247927448+0.8939473665766966j)
195,0.0,0.0,0.0,0.0,(8287502500+0j),(0.14248810943716406+0.05641021670516355j)
196,0.0,0.0,0.0,0.0,(8330002000+0j),(0.657723615154048+0.003292213186877224j)
197,0.0,0.0,0.0,0.0,(8372501500+0j),(0.4576338302150684+0.3847804662247758j)
198,0.0,0.0,0.0,0.0,(8415001000+0j),(0.24229905912311367+0.86380069349709j)
199,0.0,0.0,0.0,0.0,(8457500500+0j),(0.36367930886924893+0.35052128662257076j)
200,0.0,0.0,0.0,0.0,(8500000000+0j),(0.028798067902629287+0.16682814899316123j)
201,1000.0,0.0,0.0,0.0,(100000+0j),(0.24864376434097946+0.1762494298397146j)
202,1000.0,0.0,0.0,0.0,(42599500+0j),(0.6814948243450404+0.0471813243363306j)
203,1000.0,0.0,0.0,0.0,(85099000+0j),(0.2695885158895993+0.17952052914335137j)
204,1000.0,0.0,0.0,0.0,(127598500+0j),(0.5924026894008443+0.22028177103014845j)
205,1000.0,0.0,0.0,0.0,(170098000+0j),(0.9296195688416703+0.5874056298283584j)
206,1000.0,0.0,0.0,0.0,(212597500+0j),(0.39717647328301553+0.6943157008892397j)
207,1000.0,0.0,0.0,0.0,(255097000+0j),(0.13233816574459645+0.2630810393661447j)
208,1000.0,0.0,0.0,0.0,(297596500+0j),(0.27460732941510835+0.17149983111341782j)
209,1000.0,0.0,0.0,0.0,(340096000+0j),(0.826699352404713+0.8577111925986431j)
210,1000.0,0.0,0.0,0.0,(382595500+0j),(0.26724517605595255+0.270596443504872j)
211,1000.0,0.0,0.0,0.0,(425095000+0j),(0.2598913076965802+0.236649806533762j)
212,1000.0,0.0,0.0,0.0,(467594500+0j),(0.7950829676848898+0.34932349047500133j)
213,1000.0,0.0,0.0,0.0,(510094000+0j),(0.5219601339737848+0.5442360046310136j)
214,1000.0,0.0,0.0,0.0,(552593500+0j),(0.4884730571419791+0.7840456237293616j)
215,1000.0,0.0,0.0,0.0,(595093000+0j),(0.01127511048518437+0.6214896676610755j)
216,1000.0,0.0,0.0,0.0,(637592500+0j),(0.8396115965046091+0.053080130879475385j)
217,1000.0,0.0,0.0,0.0,(680092000+0j),(0.6082376740256943+0.8613367419248854j)
218,1000.0,0.0,0.0,0.0,(722591500+0j),(0.034513595797406094+0.24884097192111843j)
219,1000.0,0.0,0.0,0.0,(765091000+0j),(0.7685180974960296+0.9661910715901605j)
220,1000.0,0.0,0.0,0.0,(807590500+0j),(0.09152443242788522+0.6004307885853654j)
221,1000.0,0.0,0.0,0.0,(850090000+0j),(0.8031746592414+0.6346438693157355j)
222,1000.0,0.0,0.0,0.0,(892589500+0j),(0.6860337484961047+0.19227384924479707j)
223,1000.0,0.0,0.0,0.0,(935089000+0j),(0.027662237504745724+0.03822343611427981j)
224,1000.0,0.0,0.0,0.0,(977588500+0j),(0.18119099941233885+0.49912001884527735j)
225,1000.0,0.0,0.0,0.0,(1020088000+0j),(0.5211741564453518+0.9767539903550388j)
226,1000.0,0.0,0.0,0.0,(1062587500+0j),(0.03807899363629208+0.7972010940637398j)
227,1000.0,0.0,0.0,0.0,(1105087000+0j),(0.6984880336456205+0.5764777143082509j)
228,1000.0,0.0,0.0,0.0,(1147586500+0j),(0.9844561610896085+0.7309283981471462j)
229,1000.0,0.0,0.0,0.0,(1190086000+0j),(0.5040905076013135+0.31333932871917747j)
230,1000.0,0.0,0.0,0.0,(1232585500+0j),(0.6497290104849499+0.19731595929134904j)
231,1000.0,0.0,0.0,0.0,(1275085000+0j),(0.5558799631699787+0.541665564803038j)
232,1000.0,0.0,0.0,0.0,(1317584500+0j),(0.17597277901808883+0.4265906079381384j)
233,1000.0,0.0,0.0,0.0,(1360084000+0j),(0.4544644819959497+0.15649710176893306j)
234,1000.0,0.0,0.0,0.0,(1402583500+0j),(0.6812554394294804+0.525470431136605j)
235,1000.0,0.0,0.0,0.0,(1445083000+0j),(0.8250890503030474+0.6019983672113561j)
236,1000.0,0.0,0.0,0.0,(1487582500+0j),(0.1564427448783252+0.074915392445848j)
237,1000.0,0.0,0.0,0.0,(1530082000+0j),(0.31878291943805714+0.4187824949694269j)
238,1000.0,0.0,0.0,0.0,(1572581500+0j),(0.6231655073623693+0.38513170462516166j)
239,1000.0,0.0,0.0,0.0,(1615081000+0j),(0.8312041032361872+0.5943563451385081j)
240,1000.0,0.0,0.0,0.0,(1657580500+0j),(0.5713052777188301+0.6898869900342978j)
241,1000.0,0.0,0.0,0.0,(1700080000+0j),(0.09593441969338312+0.6869686404634364j)
242,1000.0,0.0,0.0,0.0,(1742579500+0j),(0.04317814277345344+0.8366334586458077j)
243,1000.0,0.0,0.0,0.0,(1785079000+0j),(0.41553142501518436+0.3060002703894299j)
244,1000.0,0.0,0.0,0.0,(1827578500+0j),(0.28904605532306205+0.10951502911100752j)
245,1000.0,0.0,0.0,0.0,(1870078000+0j),(0.1079270789063762+0.32362684337677483j)
246,1000.0,0.0,0.0,0.0,(1912577500+0j),(0.9185611691843532+0.49679968502773986j)
247,1000.0,0.0,0.0,0.0,(1955077000+0j),(0.4290280103847083+0.880457726595199j)
248,1000.0,0.0,0.0,0.0,(1997576500+0j),(0.8977044843177118+0.5612751142537565j)
249,1000.0,0.0,0.0,0.0,(2040076000+0j),(0.23849081247493886+0.7969278092583181j)
250,1000.0,0.0,0.0,0.0,(2082575500+0j),(0.6749109381271864+0.35475930997524086j)
251,1000.0,0.0,0.0,0.0,(2125075000+0j),(0.2081420025684475+0.5605334276720514j)
252,1000.0,0.0,0.0,0.0,(2167574500+0j),(0.9605075807496725+0.7135578762388436j)
253,1000.0,0.0,0.0,0.0,(2210074000+0j),(0.6794416195576688+0.4040697348300394j)
254,1000.0,0.0,0.0,0.0,(2252573500+0j),(0.5426587335989439+0.4897640800556655j)
255,1000.0,0.0,0.0,0.0,(2295073000+0j),(0.11728856401678067+0.5670711543527601j)
256,1000.0,0.0,0.0,0.0,(2337572500+0j),(0.6024266581182819+0.06903427860881428j)
257,1000.0,0.0,0.0,0.0,(2380072000+0j),(0.7659385548880566+0.16728655087820576j)
258,1000.0,0.0,0.0,0.0,(2422571500+0j),(0.8015553621510649+0.7067382878405712j)
259,1000.0,0.0,0.0,0.0,(2465071000+0j),(0.043179055626736074+0.651379937093735j)
260,1000.0,0.0,0.0,0.0,(2507570500+0j),(0.7476284214486697+0.6287881181050182j)
261,1000.0,0.0,0.0,0.0,(2550070000+0j),(0.04900200043153835+0.44764321022867204j)
262,1000.0,0.0,0.0,0.0,(2592569500+0j),(0.29799430065185895+0.8239152214858939j)
263,1000.0,0.0,0.0,0.0,(2635069000+0j),(0.2697217179618241+0.7255649655658929j)
264,1000.0,0.0,0.0,0.0,(2677568500+0j),(0.3415104090626907+0.11820115919134333j)
265,1000.0,0.0,0.0,0.0,(2720068000+0j),(0.7807045498264208+0.24789848896971856j)
266,1000.0,0.0,0.0,0.0,(2762567500+0j),(0.41056511361774806+0.1288208305519345j)
267,1000.0,0.0,0.0,0.0,(2805067000+0j),(0.3078638357818432+0.1631130413268166j)
268,1000.0,0.0,0.0,0.0,(2847566500+0j),(0.9696162648296199+0.8443038355783546j)
269,1000.0,0.0,0.0,0.0,(2890066000+0j),(0.27941165801383183+0.009825192710026798j)
270,1000.0,0.0,0.0,0.0,(2932565500+0j),(0.45972617878148136+0.8332985861817821j)
271,1000.0,0.0,0.0,0.0,(2975065000+0j),(0.8414834291543142+0.1686535629736794j)
272,1000.0,0.0,0.0,0.0,(3017564500+0j),(0.4609487383476446+0.06771792215253247j)
273,1000.0,0.0,0.0,0.0,(3060064000+0j),(0.800745152631677+0.4188936005505174j)
274,1000.0,0.0,0.0,0.0,(3102563500+0j),(0.8541047141253977+0.12801634138991425j)
275,1000.0,0.0,0.0,0.0,(3145063000+0j),(0.8869826254125552+0.1298927896705787j)
276,1000.0,0.0,0.0,0.0,(3187562500+0j),(0.5028792353115447+0.7850233561094134j)
277,1000.0,0.0,0.0,0.0,(3230062000+0j),(0.6081881910967664+0.9467212164418907j)
278,1000.0,0.0,0.0,0.0,(3272561500+0j),(0.1312951840015648+0.2888137365115858j)
279,1000.0,0.0,0.0,0.0,(3315061000+0j),(0.27319905028643776+0.9757331986548469j)
280,1000.0,0.0,0.0,0.0,(3357560500+0j),(0.22918230192798716+0.7804204446102099j)
281,1000.0,0.0,0.0,0.0,(3400060000+0j),(0.7432775657251275+0.2546305920806704j)
282,1000.0,0.0,0.0,0.0,(3442559500+0j),(0.6033437098606753+0.490629223643934j)
283,1000.0,0.0,0.0,0.0,(3485059000+0j),(0.18800502025466204+0.40643797581440344j)
284,1000.0,0.0,0.0,0.0,(3527558500+0j),(0.32600478458138304+0.8976232572945304j)
285,1000.0,0.0,0.0,0.0,(3570058000+0j),(0.4554078373253243+0.083840368000755j)
286,1000.0,0.0,0.0,0.0,(3612557500+0j),(0.6875495716925626+0.9247355677514659j)
287,1000.0,0.0,0.0,0.0,(3655057000+0j),(0.31614765701494807+0.5962139807561455j)
288,1000.0,0.0,0.0,0.0,(3697556500+0j),(0.6684792250086818+0.7843588748953444j)
289,1000.0,0.0,0.0,0.0,(3740056000+0j),(0.5471213805144296+0.05319555966015177j)
